RotaID,Origem,Destino,Distancia,TempoEstimado,RestricoesTrafego
4731,New Victorberg,Mariatown,937.7,01:00:00,House staff compare sea.
4732,Simsmouth,Stacyland,513.16,03:00:00,Part best entire most decade wonder example account.
4733,North Douglaston,South Timothy,302.68,03:00:00,Kid wall own room prevent.
4734,Amyland,West Chadport,345.05,05:00:00,Protect prepare better current the.
4735,Racheltown,South Stephen,991.54,04:00:00,Prove training with evening.
4736,South Melinda,Port Michael,778.38,05:00:00,Serious wonder card war.
4737,West Danview,Port Timothy,137.99,03:00:00,Agree hand see state.
4738,Lake Dwayneville,Port Michael,425.17,04:00:00,Collection enough in program.
4739,Port Jason,South Joseph,834.89,03:00:00,Toward I short special.
4740,New Jacobstad,Butlerfurt,535.05,03:00:00,Reduce sound various simple yeah threat take.
4741,Port Gregory,Lake Petershire,689.11,04:00:00,Part value practice around let discuss sell.
4742,New Melvinborough,South Donna,240.37,05:00:00,Authority government choice during service better fill.
4743,Elizabethport,New Adrian,461.42,04:00:00,Training nor remember something.
4744,East Natasha,New Jennifer,692.39,04:00:00,Choose practice treatment final.
4745,Jillchester,Andrewstad,662.67,04:00:00,Involve technology red new chair some politics.
4746,Lake Derek,North Louis,578.1,05:00:00,Forget care then image use information.
4747,Port Anna,Lake Joseph,484.81,02:00:00,Hour join each staff throw day recognize.
4748,Port Dylan,Kleinhaven,846.55,05:00:00,Sound according history wish scene mean against.
4749,East Cory,Lake Jaredhaven,645.56,03:00:00,Area heavy heavy rock south if purpose.
4750,South Samuelhaven,Mullinsmouth,895.69,05:00:00,Place pick relationship thing buy politics actually.
4751,Johnsonport,Vanessachester,164.71,01:00:00,Party sell customer arm sister.
4752,Nelsonburgh,Garyfort,433.42,01:00:00,Already person music myself top car husband.
4753,Blakeburgh,Port Calvintown,884.42,04:00:00,Stand these later majority.
4754,North Jessicaberg,Wallacefurt,162.37,04:00:00,Somebody short wear me human.
4755,New Barbara,Moorehaven,407.59,02:00:00,Save read east pass either people process.
4756,Robinsonbury,Martinborough,931.63,04:00:00,Ask according some measure research.
4757,West Joseton,Angelatown,573.19,03:00:00,If size picture ten their.
4758,New Gregoryton,Mcculloughmouth,775.45,03:00:00,Community throw use word time.
4759,Richardchester,Thompsonchester,775.26,05:00:00,Age cost agent game.
4760,East Kylechester,Lisaton,464.97,03:00:00,Interesting they space.
4761,Tuckerchester,Dunnburgh,871.98,02:00:00,Task forget become structure rest project task government.
4762,North Anthony,East Shellychester,317.52,03:00:00,Reveal write anything cup fine.
4763,Kathrynhaven,North Williamton,980.44,02:00:00,Space agent mention media anything.
4764,Lake Larryfort,Lake Darryl,443.94,04:00:00,Computer upon phone look begin glass.
4765,South Frank,Weststad,611.55,02:00:00,Carry cut economy.
4766,Lake Ericbury,South Geoffrey,584.82,01:00:00,Stand right environment field then memory follow.
4767,Andrewside,Markmouth,205.88,03:00:00,Role reveal policy Republican bring court month it.
4768,Port Michelleberg,Maryport,342.54,05:00:00,Civil start outside item.
4769,North Becky,West Pamela,517.43,01:00:00,Trip raise true our war.
4770,Port Debbie,West Hollyview,683.85,03:00:00,Eight play very past kid notice.
4771,Karenfort,Jonesland,816.06,05:00:00,Room surface she film.
4772,East Joshuashire,Shannonport,140.41,04:00:00,Case have picture cut be help people.
4773,Scottside,Vasquezhaven,633.13,03:00:00,Put continue cell speak quite might face.
4774,Collinsbury,Richardshaven,700.27,05:00:00,Tell at rule conference during indeed cultural Mr.
4775,Amyburgh,Saraborough,646.46,01:00:00,Suffer blue fill very degree family hit.
4776,Trevorberg,Johnsonborough,318.55,05:00:00,As voice agency away challenge rock expert.
4777,Morganfort,Joseside,395.32,04:00:00,Discuss cause tree population.
4778,Princemouth,Lake Andrew,616.64,01:00:00,Involve rise anything ground.
4779,West Joannfurt,South Luisville,194.32,03:00:00,Describe animal news travel sure great score.
4780,West Andrew,Sandersberg,607.48,04:00:00,They list real.
4781,Salazarview,Courtneystad,853.98,04:00:00,Service stand speak similar possible practice.
4782,Lake John,Christopherhaven,846.48,05:00:00,Imagine local growth happy from piece.
4783,East Michael,New Stephaniestad,419.27,01:00:00,Current base field require under meeting price.
4784,South Christopherville,Stephenston,287.78,05:00:00,Nation education interview particularly member mother it.
4785,South Johnborough,West Elizabethmouth,772.32,03:00:00,Republican his campaign here over fill.
4786,South Todd,North Jean,256.74,03:00:00,Represent from would raise cover turn recently.
4787,Lake Andrew,Carolynfort,103.21,04:00:00,Organization glass identify personal.
4788,Port Adamfort,Gardnershire,983.27,04:00:00,Manager read today tend window.
4789,South Andrewport,Port Richardtown,317.47,01:00:00,Among term rate letter safe about.
4790,Port Dominicport,Emilyhaven,454.05,02:00:00,Should social next head watch night bag newspaper.
4791,Lake Ruthberg,East Mercedes,326.48,02:00:00,Finally lay difficult defense culture outside sing.
4792,Martinshire,Gillmouth,312.25,05:00:00,Expect seem than.
4793,Mikefort,North Marissa,609.16,03:00:00,Trip case institution serious sort successful.
4794,North Crystal,Dylanberg,215.48,02:00:00,Event though rise another market just look when.
4795,West Micheleport,East Sarahborough,861.53,01:00:00,Else none seek term air special into.
4796,New Anthonyberg,New James,414.89,03:00:00,Rule education move window.
4797,Robertsport,West Michaelfort,607.81,01:00:00,Star something poor evidence government economic.
4798,North Shelley,South Antonio,340.89,05:00:00,Fight health learn ground south.
4799,Lovefort,Romanfort,827.07,01:00:00,Brother chance available wife offer experience.
4800,Marybury,Samanthaville,657.53,04:00:00,Else effect station sometimes again stage.
4801,Gabrielfort,East Heatherberg,306.02,02:00:00,Visit thousand describe arm attention.
4802,South Sherri,Lake Thomasshire,912.0,05:00:00,Write unit risk another.
4803,Isaiahhaven,Lake Michelleland,739.4,02:00:00,Better beyond behavior interest bag star wife.
4804,Lake Carlabury,Millerchester,679.14,05:00:00,Sort toward possible dark the away can purpose.
4805,East Calvinside,New Matthew,686.36,02:00:00,Sister quite foot war attorney five say get.
4806,Timothyfort,Carterside,329.47,02:00:00,Through technology force look save successful.
4807,Oneillland,West Hunterfort,265.3,05:00:00,Ready edge instead should bag trouble.
4808,Adambury,Johnsonview,431.37,03:00:00,Picture southern over.
4809,Davidview,Ayalamouth,658.96,01:00:00,Share level big.
4810,Matthewville,East Hunterside,352.72,04:00:00,Difficult study eat few effect vote black.
4811,West Christopher,North Megan,827.47,03:00:00,Thus one season because list.
4812,Millerfort,Christiantown,477.85,03:00:00,Ten raise reach throw information local simply.
4813,Jeffreyborough,Aliburgh,480.36,01:00:00,Usually discover son as purpose.
4814,Port Mary,Murphyburgh,236.75,05:00:00,Three enough quickly budget.
4815,Leeside,Jessicaside,617.59,05:00:00,Newspaper crime section forward research.
4816,North Geraldchester,Weissbury,414.04,02:00:00,Game none identify cell report.
4817,Oscarhaven,Port Normanbury,607.89,02:00:00,Politics bit buy she own chance.
4818,Lake Joanne,South Paulburgh,155.76,04:00:00,Spend partner report discuss production night she.
4819,Lisaside,North Ashleyfurt,644.82,04:00:00,Left item off program.
4820,Lake Melanie,West Alectown,487.17,05:00:00,Wait group last herself old discuss.
4821,Mooreshire,Ashleyland,728.51,05:00:00,Edge surface especially recognize.
4822,West Traci,East Catherinebury,153.97,03:00:00,Century practice culture.
4823,Alexandriachester,North William,499.81,03:00:00,Own success discover effect recognize front.
4824,Tylerfurt,South Hollytown,430.75,03:00:00,Step office design especially.
4825,Walkerfort,North Jaimeville,892.79,02:00:00,Seven shake call and guess.
4826,Danielleton,Ortegaview,739.01,03:00:00,Great film important forward true clearly edge.
4827,Port Susan,North Nicholas,592.01,01:00:00,Police family investment wall.
4828,Travishaven,Michealtown,928.86,04:00:00,Notice up become stop beat within knowledge.
4829,Georgemouth,South Larrystad,428.01,01:00:00,Red with entire fear guy worker.
4830,Port Natalie,Harrischester,110.38,01:00:00,Nice issue officer rock visit firm eye.
4831,Kimberlyside,South Kristinatown,493.35,02:00:00,Present whether day future.
4832,Josephtown,Larryview,249.68,03:00:00,Throughout become front grow accept international student.
4833,East Justinview,New Heather,572.99,01:00:00,Response heart month music kind.
4834,South Christinemouth,Woodsfurt,514.22,05:00:00,Seven investment lawyer less both store past.
4835,Cantrellburgh,Lake Brad,541.99,04:00:00,Word PM second treat matter hope.
4836,Ramirezland,Port Martha,840.84,02:00:00,Certainly operation large even seat him yes.
4837,Lewiston,Port Davidshire,780.8,05:00:00,Much field ago there answer.
4838,Castanedaport,Richardsfurt,804.8,01:00:00,Customer quite suggest central.
4839,Port Lisa,Port Michelle,983.02,02:00:00,One effort high consumer democratic my much.
4840,New Jamiefurt,Brianville,343.52,02:00:00,Measure increase practice magazine.
4841,Dunnburgh,East Mary,608.3,02:00:00,Study else miss either after police myself.
4842,Jerryside,Nicholasland,481.97,02:00:00,Allow fill country consumer establish better.
4843,Scottville,East Dwaynechester,659.36,03:00:00,Attack article decide police all production structure.
4844,Lake Brian,Camposview,974.96,04:00:00,Special state west truth poor safe meet.
4845,Tylerchester,Smithfort,708.36,02:00:00,Once project down read.
4846,Port Daniel,West Virginia,197.39,02:00:00,Nation activity wait player difference themselves study city.
4847,Lake Anthony,Michaelstad,775.26,04:00:00,Technology system south realize.
4848,Donaldchester,North Kimberly,350.34,03:00:00,Lawyer wrong difference choose.
4849,Gayside,Port Ruthton,223.66,04:00:00,Cold card lead five suddenly speak.
4850,New Kevinside,North Patricia,364.51,02:00:00,Daughter significant serve out.
4851,Ronniemouth,East Toni,790.05,04:00:00,Institution character old much bar least former.
4852,West Amber,Darrellton,923.74,04:00:00,Its approach range require ask.
4853,South Stacyside,North Marthachester,500.37,05:00:00,Least different address government something anything.
4854,South Ryanshire,New Jeremyshire,399.33,01:00:00,Size event then make include along.
4855,North Matthewville,West David,660.96,04:00:00,Standard here up everyone pattern.
4856,Sheilaborough,New Robinfort,515.86,01:00:00,Television everyone including treatment low from open.
4857,South Jillianmouth,Valenzuelafort,787.94,04:00:00,Reach group network food me education choice individual.
4858,Michellebury,New Samuel,556.83,03:00:00,Adult area sometimes those best.
4859,Port Rodneyville,Loriborough,809.47,02:00:00,Rock last woman you article lose.
4860,South Derrickside,Hannahbury,872.51,04:00:00,Star international inside force rest official serious.
4861,West Nicholas,New Andrewport,667.89,02:00:00,Authority voice occur prepare detail.
4862,Kevinland,Marquezland,551.73,03:00:00,Always rather or most usually top magazine.
4863,North Randyland,Taylorside,206.28,05:00:00,Shoulder man off opportunity us.
4864,New Larryside,North Nicole,962.25,02:00:00,Spend church learn life human politics.
4865,Michaelside,Huynhport,911.97,04:00:00,Right best cost including.
4866,Roachbury,Wheelerchester,136.22,04:00:00,Room ahead change red.
4867,Obrienhaven,East Coreyfurt,236.83,05:00:00,Into address out bank decade work glass truth.
4868,North Joseph,East Alicia,880.11,01:00:00,Just else paper.
4869,Cameronview,Hallstad,589.66,03:00:00,By list prove amount.
4870,Christyview,Valeriechester,773.93,05:00:00,Hot size avoid fill.
4871,Christopherfort,Villafurt,223.77,05:00:00,Century side act alone responsibility arm though.
4872,Nicholasville,North Heathermouth,799.56,02:00:00,Scientist produce class information modern tough must.
4873,Port Jennifer,Newtonport,662.23,02:00:00,Enter manage month enter deal speech in.
4874,Atkinsonside,Port Andreaburgh,969.15,05:00:00,Produce short direction nor box.
4875,North Juliahaven,Lindsayview,372.7,02:00:00,Use hundred sometimes away.
4876,Huertaside,South Kimberlychester,992.14,04:00:00,Population data experience message page because front whatever.
4877,Baileystad,Aguilarchester,328.49,04:00:00,Stock civil yourself story Mrs investment.
4878,South Sheri,Nicholaston,441.81,01:00:00,Meeting last you both character language.
4879,New Alexandermouth,Turnerstad,511.43,03:00:00,Weight ball particular early suggest anything.
4880,Reynoldsside,South Jasmine,384.97,01:00:00,Few policy sea draw form tend thank feel.
4881,Richfort,Harveyfort,508.65,01:00:00,Sell increase they sport man.
4882,Parkermouth,Port Rachel,470.26,05:00:00,Practice activity loss reason college white.
4883,Stacyfort,Kimberlychester,517.3,03:00:00,Such recently tend high risk I exist.
4884,Jamesville,Cruzfurt,982.32,05:00:00,Firm agent include physical.
4885,West Jamie,Turnerfurt,655.29,01:00:00,Growth imagine them owner half.
4886,Newtonport,Prattfort,486.94,03:00:00,Star every rather his.
4887,Larrymouth,Vanessashire,662.69,01:00:00,Father talk politics idea several.
4888,East Ashley,Toddfort,140.2,05:00:00,Sit he purpose.
4889,South Kristyland,Kirkfurt,162.82,01:00:00,Paper PM indicate early.
4890,Port Jennifer,Jaredtown,805.81,04:00:00,So bit moment start still collection arrive.
4891,West Michael,South Tina,224.85,02:00:00,Dark community scientist product his every rich.
4892,Lake Cameron,Shelbyton,554.2,03:00:00,Any director lot Mrs treatment.
4893,Mccarthyville,South Randy,325.61,02:00:00,Interest support relate special.
4894,Brendaland,North Jessicaville,835.79,02:00:00,Traditional remember religious worker policy involve.
4895,Osbornside,Johnberg,167.59,02:00:00,Hundred model hear south.
4896,Wilsonberg,West Aprilton,314.51,05:00:00,Go owner recently movement hour impact.
4897,Greggborough,Robertland,823.57,02:00:00,Personal star share change.
4898,Floreston,West Tammy,256.34,04:00:00,Section past determine gas rest himself.
4899,Toddfurt,Blairchester,975.62,04:00:00,Serious animal seat community floor serious suggest child.
4900,Ianton,Petersonmouth,307.36,01:00:00,Take how parent smile maintain somebody.
4901,Martinton,Amyhaven,568.42,05:00:00,Wrong visit him quality ready cost light.
4902,East Sarahfurt,Port James,644.68,01:00:00,Consider run price child vote realize dark stage.
4903,New Robertstad,North Rhonda,883.56,01:00:00,Item newspaper fill Mr true senior hundred crime.
4904,Cynthiaside,East Paulbury,408.35,01:00:00,Safe speak protect little.
4905,North Robin,South Donnamouth,185.25,04:00:00,Paper until character possible ball.
4906,New Meghan,Markhaven,760.48,01:00:00,Beyond along one stock much now present.
4907,Port Lisamouth,Jenniferhaven,325.33,02:00:00,Two race former else describe treat.
