CargaID,TipoCarga,PesoCarga,Comprimento,Largura,Altura,DataEntregaPrevista
5756,Granel,4816.36,14.83,1.32,1.46,2020-10-26
5757,Frágil,6567.2,2.07,2.89,1.58,2025-04-10
5758,Líquido,2031.72,10.74,1.14,3.59,2021-01-12
5759,Granel,8298.64,1.32,2.36,0.79,2020-11-02
5760,Perigoso,3373.51,1.4,1.96,2.33,2022-04-30
5761,Sólido,1665.76,11.69,0.63,1.03,2020-10-20
5762,Perigoso,6596.35,6.69,1.47,2.42,2024-06-02
5763,Granel,375.91,12.61,2.81,2.19,2022-10-28
5764,Frágil,8532.51,13.47,1.58,1.63,2021-01-02
5765,Perigoso,9215.93,14.58,2.74,2.3,2021-02-22
5766,Sólido,8823.19,2.24,0.51,2.38,2025-05-19
5767,Perigoso,4000.2,5.76,2.22,1.37,2021-04-05
5768,Granel,3041.48,8.97,1.39,1.92,2024-04-25
5769,Líquido,9528.03,7.71,1.07,1.9,2020-09-13
5770,Granel,2131.46,14.26,2.73,1.04,2020-12-02
5771,Perigoso,7633.18,6.36,2.06,2.42,2025-01-26
5772,Líquido,8444.79,13.33,1.27,1.62,2022-12-08
5773,Líquido,3448.72,13.34,2.74,3.26,2021-12-30
5774,Perecível,7816.48,11.84,0.77,3.47,2021-12-19
5775,Perigoso,5880.48,5.87,1.61,3.36,2023-09-26
5776,Perigoso,9332.55,5.83,1.52,3.14,2023-01-07
5777,Perecível,7405.75,11.75,0.67,1.82,2023-11-11
5778,Perecível,7369.23,2.46,0.9,2.14,2025-01-11
5779,Perigoso,2288.02,5.43,2.53,3.52,2021-05-16
5780,Líquido,768.95,8.32,2.95,3.67,2023-08-13
5781,Sólido,99.13,6.23,2.2,3.58,2023-12-28
5782,Perecível,8628.5,5.24,0.73,0.76,2021-10-27
5783,Frágil,187.75,1.97,2.09,2.66,2022-03-21
5784,Perecível,4330.46,12.31,0.74,0.92,2021-11-15
5785,Líquido,5217.82,0.53,2.83,1.99,2021-06-16
5786,Sólido,8070.3,4.01,2.66,2.27,2024-08-01
5787,Frágil,2346.62,9.14,2.95,3.9,2022-04-12
5788,Sólido,977.63,4.2,1.84,1.91,2024-05-29
5789,Frágil,6181.91,0.89,0.97,1.73,2024-12-14
5790,Frágil,9226.21,11.24,2.51,3.04,2024-01-15
5791,Perigoso,5801.43,13.93,2.11,0.9,2021-02-25
5792,Sólido,3019.54,6.22,0.61,1.68,2023-02-13
5793,Perecível,5947.56,1.32,1.42,2.3,2024-07-20
5794,Perecível,7768.58,11.07,2.94,2.33,2022-10-06
5795,Frágil,1883.93,11.18,2.71,1.18,2020-07-14
5796,Granel,2173.32,11.68,1.36,3.8,2022-12-18
5797,Granel,8602.52,1.4,0.86,3.36,2024-01-01
5798,Líquido,1792.91,6.03,2.94,3.73,2023-01-20
5799,Perecível,16.32,5.31,2.2,0.72,2025-01-07
5800,Granel,1689.27,2.31,2.81,3.67,2021-02-01
5801,Sólido,2744.93,3.83,1.11,1.31,2024-03-25
5802,Líquido,8947.42,0.78,1.19,1.51,2022-11-02
5803,Perecível,3420.87,11.64,2.28,2.26,2025-02-16
5804,Perecível,6336.1,7.47,1.23,0.87,2021-08-04
5805,Perigoso,6604.82,2.51,2.93,0.54,2021-08-16
5806,Perigoso,912.96,13.88,2.66,2.93,2024-07-22
5807,Líquido,5216.19,14.33,1.22,2.46,2022-05-20
5808,Líquido,6810.33,9.08,1.86,1.99,2023-04-23
5809,Líquido,2497.72,0.51,2.44,0.62,2020-08-12
5810,Granel,2802.93,12.21,2.63,3.5,2024-06-11
5811,Granel,8918.54,3.45,1.58,2.85,2023-11-07
5812,Granel,601.25,6.6,2.85,1.49,2023-05-15
5813,Líquido,5982.78,11.21,2.03,1.6,2024-12-16
5814,Frágil,4764.32,1.67,2.78,2.15,2023-03-08
5815,Granel,1983.47,3.29,2.92,2.39,2020-09-10
5816,Líquido,6697.03,11.49,2.75,1.5,2022-03-21
5817,Perigoso,4601.28,8.88,2.39,1.21,2020-06-20
5818,Granel,5160.79,8.58,2.77,0.91,2022-08-21
5819,Sólido,4907.99,6.29,2.0,2.72,2022-07-28
5820,Granel,6258.8,1.37,1.76,2.85,2020-10-17
5821,Líquido,6129.62,13.84,2.32,1.23,2021-04-05
5822,Perigoso,5760.79,0.68,1.9,3.41,2024-07-18
5823,Líquido,1629.29,7.07,0.84,3.43,2022-09-13
5824,Líquido,9514.29,9.27,1.26,2.8,2023-11-29
5825,Líquido,7281.77,12.6,0.77,0.64,2022-09-16
5826,Perigoso,1033.05,5.93,0.94,3.96,2022-09-26
5827,Líquido,7861.42,9.85,1.44,2.46,2023-09-12
5828,Sólido,2310.17,8.05,1.58,2.54,2022-01-30
5829,Líquido,2284.22,11.62,2.84,3.7,2021-09-18
5830,Líquido,1884.39,14.87,1.16,3.83,2024-04-14
5831,Líquido,6129.34,9.11,2.8,1.95,2024-06-05
5832,Perecível,5520.6,6.64,2.21,1.72,2020-11-22
5833,Perecível,6754.84,11.51,1.73,2.34,2025-01-15
5834,Líquido,563.08,4.61,1.34,1.46,2023-04-03
5835,Granel,4409.38,12.55,2.39,3.56,2024-06-15
5836,Líquido,5405.21,14.44,1.55,1.33,2021-06-02
5837,Líquido,7397.7,5.23,1.93,3.22,2021-05-27
5838,Frágil,4456.16,11.27,2.35,2.49,2022-03-11
5839,Líquido,4316.25,12.71,2.06,3.01,2023-03-25
5840,Frágil,9069.78,3.18,1.67,3.64,2025-01-17
5841,Granel,7646.84,13.57,2.04,1.24,2025-05-03
5842,Sólido,6027.43,9.46,1.19,3.38,2023-08-16
5843,Líquido,6862.84,7.96,1.37,3.36,2020-07-24
5844,Sólido,2260.26,1.18,0.94,3.81,2020-07-31
5845,Sólido,5324.92,0.93,1.7,3.27,2024-07-19
5846,Perigoso,4617.63,4.96,2.27,0.7,2022-11-03
5847,Granel,4808.42,4.23,2.34,0.58,2024-01-20
5848,Sólido,6611.03,4.22,2.58,3.55,2020-08-25
5849,Perecível,9.87,4.38,0.77,2.13,2021-10-31
5850,Perigoso,1399.77,4.63,0.87,1.23,2023-12-28
5851,Granel,6510.85,14.81,1.31,2.24,2023-04-15
5852,Perecível,82.44,9.02,2.46,1.46,2021-11-17
5853,Perigoso,7209.78,11.96,2.23,0.62,2025-01-06
5854,Líquido,3801.63,11.24,2.2,3.94,2023-10-07
5855,Perecível,3311.2,1.36,1.31,1.71,2021-11-20
5856,Sólido,7335.21,1.48,2.2,1.33,2021-05-01
5857,Sólido,4505.48,2.4,0.68,2.73,2020-08-20
5858,Líquido,7607.36,11.12,2.44,3.35,2021-02-02
5859,Líquido,8821.43,13.05,1.63,3.23,2022-09-09
5860,Líquido,4891.43,7.59,1.83,1.9,2023-01-18
5861,Frágil,9244.05,11.28,1.73,3.05,2024-02-14
5862,Líquido,4716.81,12.16,2.4,3.61,2023-06-19
5863,Sólido,6280.15,3.0,0.95,3.82,2022-07-01
5864,Perigoso,3836.91,0.67,0.88,1.47,2022-11-10
5865,Perecível,385.66,11.11,0.8,3.29,2022-06-08
5866,Perecível,3395.41,13.58,0.65,1.97,2021-12-26
5867,Sólido,5534.44,2.22,2.84,3.89,2024-11-01
5868,Frágil,336.9,1.17,2.73,3.54,2022-04-15
5869,Perigoso,4727.92,1.26,1.5,3.18,2022-04-05
5870,Perecível,2736.07,4.34,0.57,2.46,2022-01-20
5871,Perecível,7456.76,8.83,0.95,2.9,2025-03-22
5872,Sólido,26.48,7.9,2.38,1.07,2022-01-22
5873,Líquido,1526.41,9.96,2.75,0.92,2023-12-21
5874,Frágil,4973.3,8.67,2.84,1.02,2024-04-08
5875,Granel,9780.11,3.79,1.44,1.41,2024-01-05
5876,Líquido,1942.2,10.16,2.15,1.92,2024-04-27
5877,Frágil,1624.15,14.87,1.82,2.45,2021-04-24
5878,Perecível,1697.37,0.55,2.24,1.54,2022-01-08
5879,Granel,5152.1,5.26,0.95,0.77,2020-09-27
5880,Frágil,5788.57,6.98,2.15,1.03,2024-05-09
5881,Líquido,2576.04,1.77,0.9,3.45,2023-01-11
5882,Líquido,1893.43,14.7,0.93,3.46,2023-08-05
5883,Granel,104.38,11.58,2.46,2.64,2021-07-08
5884,Líquido,1799.41,3.64,1.93,2.65,2020-12-09
5885,Perigoso,8410.18,7.16,2.03,3.33,2023-04-21
5886,Perigoso,5626.27,11.68,0.59,1.29,2021-04-26
5887,Granel,1168.99,7.97,2.21,2.09,2023-09-20
5888,Perecível,1617.42,7.41,0.72,0.95,2025-01-01
5889,Granel,3323.48,10.54,0.59,2.67,2022-03-14
5890,Sólido,435.24,5.42,1.68,2.55,2025-02-01
5891,Líquido,2451.54,5.88,2.24,1.45,2023-12-31
5892,Sólido,5417.12,7.48,0.78,1.84,2025-04-21
5893,Frágil,4806.26,14.59,2.29,1.3,2022-04-02
5894,Perigoso,5356.09,12.89,1.86,2.15,2021-11-05
5895,Granel,8442.31,11.37,2.45,2.48,2021-02-24
5896,Perigoso,7358.61,3.57,2.49,2.61,2022-11-05
5897,Granel,5680.19,4.1,1.82,3.5,2024-12-13
5898,Frágil,6486.77,7.4,2.78,1.62,2022-03-12
5899,Granel,4707.77,4.08,2.56,1.8,2020-07-18
5900,Perigoso,1023.17,9.69,0.81,1.89,2021-05-15
5901,Perigoso,1453.08,3.78,1.5,1.15,2020-06-21
5902,Granel,6662.05,3.92,1.36,3.79,2021-10-03
5903,Granel,6878.55,1.78,1.31,1.31,2024-09-29
5904,Frágil,3258.13,10.97,2.27,3.98,2022-02-07
5905,Frágil,9471.06,14.23,1.64,2.04,2023-07-19
5906,Sólido,8237.88,2.48,1.05,2.71,2024-01-31
5907,Perigoso,3423.19,7.11,2.51,3.4,2024-05-01
5908,Granel,3433.03,13.68,1.74,1.48,2022-02-12
5909,Granel,1693.64,6.91,1.63,3.21,2022-05-09
5910,Sólido,4951.47,6.44,1.1,2.83,2022-05-17
5911,Frágil,6464.97,11.57,1.09,2.75,2025-05-21
5912,Frágil,172.09,3.88,1.86,2.52,2023-06-24
5913,Líquido,460.77,0.96,1.24,1.55,2023-08-16
5914,Sólido,7417.14,13.28,2.28,3.53,2022-01-27
5915,Líquido,1425.72,8.51,2.96,1.73,2021-05-26
5916,Sólido,8215.52,2.95,2.35,1.06,2021-09-09
5917,Perigoso,6504.55,13.34,1.71,2.41,2021-09-05
5918,Sólido,6970.15,13.41,2.27,1.27,2023-04-29
5919,Frágil,7724.86,13.36,0.97,1.68,2022-10-04
5920,Líquido,1333.47,6.03,2.48,2.04,2022-08-02
5921,Perecível,191.5,8.81,2.54,2.0,2024-09-03
5922,Sólido,9068.7,7.78,2.16,3.85,2023-02-18
5923,Perecível,3483.96,3.47,2.61,3.45,2024-11-22
5924,Líquido,1801.09,7.22,1.54,2.6,2021-03-09
5925,Frágil,9876.51,7.56,1.89,1.9,2021-12-27
5926,Líquido,6337.58,1.5,0.56,1.95,2022-01-13
5927,Frágil,4856.14,5.14,0.78,2.08,2025-01-29
5928,Sólido,7316.31,4.01,1.83,1.31,2022-09-04
5929,Granel,8418.65,7.58,2.13,2.04,2024-12-06
5930,Líquido,6718.32,10.43,1.12,0.5,2021-02-18
5931,Frágil,5197.75,2.59,1.95,3.73,2021-02-19
5932,Sólido,8592.95,6.1,1.91,2.97,2024-10-18
5933,Frágil,619.31,2.02,0.69,3.57,2021-08-20
5934,Frágil,3842.82,14.96,1.25,3.05,2023-04-22
5935,Líquido,471.2,1.24,2.07,1.53,2021-05-08
5936,Perecível,4211.28,3.34,1.01,3.37,2024-06-29
5937,Sólido,7820.76,10.9,1.99,0.83,2024-03-28
5938,Líquido,6857.1,5.87,2.76,3.5,2020-06-20
5939,Granel,8182.49,6.32,2.32,3.62,2022-01-21
5940,Líquido,2919.36,14.92,2.68,2.25,2021-07-09
5941,Líquido,2937.5,0.96,1.18,1.01,2024-04-24
5942,Granel,5765.52,10.33,2.51,3.96,2024-09-27
5943,Líquido,6904.16,2.85,2.8,1.36,2024-10-21
5944,Frágil,6014.31,8.7,2.63,0.9,2021-11-09
5945,Líquido,3033.98,7.74,2.2,2.47,2021-05-15
5946,Frágil,5052.51,12.2,2.97,3.78,2023-10-02
5947,Granel,5628.89,14.5,2.6,3.61,2020-06-20
5948,Perecível,7351.42,3.18,1.39,2.15,2023-11-07
5949,Sólido,7668.77,12.09,2.45,2.79,2023-12-28
5950,Líquido,2638.2,10.16,1.53,1.74,2022-10-03
5951,Perigoso,9778.55,4.52,2.15,1.85,2023-01-23
5952,Perecível,3770.4,2.73,2.09,2.49,2021-03-30
5953,Granel,575.02,6.33,2.3,3.3,2025-03-17
5954,Perecível,8222.26,11.09,2.47,3.68,2024-09-19
5955,Perecível,3284.39,4.51,2.29,2.44,2022-09-16
5956,Granel,280.15,6.55,2.14,2.17,2022-05-03
5957,Frágil,213.67,4.01,1.57,2.03,2020-09-06
5958,Perecível,9605.52,6.28,0.99,2.33,2020-11-25
5959,Perecível,5135.49,3.89,1.18,2.32,2023-02-17
5960,Sólido,4404.13,0.51,2.5,1.63,2023-12-14
5961,Granel,2801.3,1.57,0.64,3.92,2023-02-28
5962,Líquido,9274.07,11.61,2.0,2.76,2022-08-25
5963,Sólido,2486.43,13.19,2.86,2.49,2020-10-06
5964,Sólido,5405.51,5.71,2.3,1.9,2023-11-14
5965,Sólido,2897.48,14.96,0.9,0.51,2023-01-12
5966,Frágil,9658.48,2.94,2.93,1.52,2021-04-05
5967,Perecível,6821.56,7.12,1.05,2.31,2023-07-15
5968,Sólido,5544.27,0.76,2.15,2.96,2024-05-24
5969,Frágil,633.84,9.91,1.76,1.76,2022-09-14
5970,Frágil,7228.26,8.55,2.35,2.39,2022-10-24
5971,Líquido,7646.62,2.2,0.73,1.85,2023-12-07
5972,Frágil,5572.36,14.47,1.71,2.49,2024-02-09
5973,Granel,4691.66,7.33,1.27,3.84,2023-11-18
5974,Perecível,620.66,6.18,1.03,3.23,2025-02-17
5975,Líquido,192.85,14.0,2.91,3.0,2023-04-15
5976,Frágil,3105.69,12.14,2.14,3.28,2023-01-27
5977,Granel,3830.61,11.44,2.16,1.43,2021-02-06
5978,Frágil,6516.59,1.71,0.94,3.8,2021-10-07
5979,Granel,7581.0,13.95,2.16,1.55,2020-08-26
5980,Perecível,996.47,9.28,2.01,3.41,2023-06-03
5981,Frágil,9530.32,2.76,0.91,0.75,2021-04-09
5982,Líquido,816.25,8.6,1.89,0.53,2022-08-19
5983,Perigoso,8590.36,6.67,2.35,3.36,2020-08-20
5984,Perecível,8613.81,9.66,1.27,1.23,2021-08-20
5985,Granel,5559.7,11.05,2.41,1.33,2021-05-13
5986,Granel,5037.81,11.82,0.92,1.19,2024-07-02
5987,Líquido,6275.49,13.67,2.77,3.44,2022-02-09
5988,Sólido,5145.68,7.89,0.84,3.56,2022-07-12
5989,Frágil,6244.01,12.64,0.71,1.83,2022-09-16
5990,Sólido,3961.52,10.93,2.35,1.72,2021-06-13
5991,Líquido,2570.98,1.61,1.03,2.18,2023-09-16
5992,Frágil,7973.73,7.91,2.18,3.77,2021-01-27
5993,Perecível,3815.91,6.79,1.79,1.72,2023-12-28
5994,Perigoso,5249.04,11.56,0.95,3.93,2022-07-10
5995,Líquido,6245.76,14.1,2.92,2.87,2024-10-04
5996,Líquido,1449.64,12.6,2.0,3.07,2024-08-15
5997,Granel,1375.92,11.91,1.56,2.67,2025-04-24
5998,Perigoso,5619.81,12.16,2.32,0.7,2024-02-22
5999,Perigoso,492.07,2.34,0.61,3.03,2020-10-08
6000,Frágil,8873.92,4.27,2.29,0.98,2023-04-21
6001,Granel,812.31,8.4,2.7,1.06,2021-03-04
6002,Sólido,9842.05,10.06,0.81,0.61,2024-07-07
6003,Perigoso,9040.43,7.6,2.88,3.47,2021-02-02
6004,Líquido,2233.83,1.63,2.41,2.35,2021-05-28
6005,Granel,9023.07,5.93,2.99,1.33,2024-01-31
6006,Perecível,9262.86,11.25,2.24,1.14,2023-01-24
6007,Perigoso,1777.14,12.6,1.25,1.21,2024-06-25
6008,Sólido,3669.39,13.95,1.65,3.34,2023-05-04
6009,Granel,4182.57,0.79,1.88,3.98,2020-12-03
6010,Sólido,7133.22,9.65,0.58,1.05,2023-07-28
6011,Líquido,9126.92,12.11,2.67,3.74,2021-07-01
6012,Frágil,7637.55,1.59,1.52,3.36,2023-09-14
6013,Líquido,2076.88,14.7,2.36,0.74,2023-01-14
6014,Granel,3615.99,11.73,2.65,2.55,2022-10-19
6015,Líquido,1188.1,10.1,2.06,3.36,2021-03-06
6016,Perigoso,5622.35,11.94,1.49,1.49,2024-11-14
6017,Sólido,7737.51,8.85,0.67,3.19,2021-03-12
6018,Perecível,222.64,3.62,2.81,3.16,2020-08-16
6019,Perigoso,9120.02,14.94,1.11,3.65,2021-02-14
6020,Líquido,3246.41,3.87,1.95,2.75,2022-03-19
6021,Granel,8520.0,13.24,2.14,2.24,2021-02-08
6022,Perecível,5030.55,10.64,0.84,3.04,2020-08-17
6023,Sólido,5492.78,7.82,0.86,3.15,2020-11-30
6024,Sólido,1758.78,8.11,1.02,3.65,2023-04-06
6025,Perigoso,2602.35,14.63,1.24,3.54,2023-05-18
6026,Líquido,8867.53,14.74,1.64,1.94,2023-04-23
6027,Granel,6354.82,2.19,1.75,2.38,2023-07-12
6028,Sólido,5626.21,6.39,1.68,0.67,2022-03-27
6029,Líquido,624.63,13.41,0.78,3.36,2021-05-30
6030,Perigoso,4236.74,1.86,2.27,0.96,2022-11-10
6031,Perecível,4680.28,3.86,2.28,1.75,2023-03-12
6032,Líquido,1382.12,8.67,0.54,2.64,2022-08-26
6033,Granel,867.46,12.92,2.38,2.01,2021-07-02
6034,Frágil,7194.34,9.85,1.14,3.83,2024-03-14
6035,Granel,2418.86,2.15,2.96,1.68,2023-12-21
6036,Granel,1807.35,2.53,1.54,2.0,2024-09-11
6037,Perecível,3912.04,5.62,2.92,0.83,2023-08-13
6038,Granel,1986.1,13.38,2.33,2.79,2024-10-02
6039,Perigoso,836.59,12.28,1.02,1.27,2021-12-13
6040,Granel,588.64,14.28,0.89,1.23,2023-06-14
6041,Frágil,1218.07,2.06,0.92,1.77,2023-05-02
6042,Perecível,8029.14,12.72,2.76,2.49,2024-10-19
6043,Perigoso,5886.48,14.34,0.53,1.39,2023-03-24
6044,Sólido,3079.54,4.59,2.84,2.39,2025-01-20
6045,Sólido,8552.55,5.46,1.8,2.7,2023-08-13
6046,Líquido,5595.61,14.26,2.91,2.46,2021-09-03
6047,Granel,2129.33,4.49,2.47,1.09,2020-11-26
6048,Granel,3301.94,13.95,1.67,2.6,2024-01-14
6049,Perecível,3709.03,7.92,2.81,1.53,2021-03-26
6050,Perigoso,5149.5,13.67,1.24,2.96,2024-06-11
6051,Perecível,8125.98,7.35,2.71,2.42,2023-07-22
6052,Perecível,4444.28,11.61,1.61,1.84,2022-04-24
6053,Perigoso,979.55,14.19,1.78,2.71,2021-04-08
6054,Líquido,8311.45,1.44,0.65,1.49,2023-02-27
6055,Perecível,3267.86,0.91,1.42,1.94,2022-06-10
6056,Frágil,8012.54,6.86,2.21,2.88,2022-07-11
6057,Frágil,4646.23,14.17,1.72,0.55,2025-05-15
6058,Perigoso,9295.49,5.49,0.88,0.99,2021-07-23
6059,Perecível,4197.6,2.79,1.59,2.75,2022-07-12
6060,Frágil,1366.14,12.22,2.09,1.6,2021-02-03
6061,Granel,2273.8,8.58,1.02,2.66,2025-04-17
6062,Granel,1089.29,4.36,2.39,2.96,2023-12-28
6063,Perecível,9259.67,4.64,1.88,3.99,2025-03-11
6064,Sólido,213.95,14.11,2.15,3.66,2021-09-07
6065,Frágil,7279.19,10.88,1.08,3.23,2023-01-30
6066,Perecível,3863.65,14.15,2.43,0.82,2020-12-24
6067,Sólido,3833.92,7.8,2.31,3.42,2021-12-26
6068,Perigoso,8395.57,11.09,0.57,1.25,2021-02-06
6069,Frágil,9411.62,5.05,2.19,2.06,2025-01-09
6070,Sólido,4556.44,7.66,1.61,2.42,2024-09-06
6071,Líquido,5229.15,2.12,0.69,3.9,2025-05-09
6072,Perecível,1481.03,10.51,0.7,3.11,2023-06-18
6073,Sólido,7809.44,6.92,1.04,2.85,2024-06-22
6074,Sólido,2122.83,9.65,1.11,1.0,2021-01-03
6075,Perigoso,7981.54,12.58,1.28,1.44,2020-09-09
6076,Granel,516.62,13.72,0.87,2.24,2020-09-25
6077,Granel,557.07,13.64,2.54,3.47,2022-09-14
6078,Frágil,7867.47,3.89,0.87,0.8,2021-01-31
6079,Perigoso,1052.0,10.02,2.55,3.97,2023-10-28
6080,Líquido,6676.54,1.68,1.67,1.1,2024-12-20
6081,Líquido,1930.08,2.63,1.53,2.64,2020-09-30
6082,Granel,6081.46,7.96,1.47,3.72,2024-10-17
6083,Perecível,2154.17,14.86,1.94,2.87,2023-09-25
6084,Sólido,7093.5,10.3,1.92,2.46,2022-06-19
6085,Líquido,6364.48,10.4,2.74,1.25,2021-05-25
6086,Perecível,7059.33,7.68,0.59,3.29,2021-04-27
6087,Frágil,3734.07,4.49,0.57,0.56,2023-01-07
6088,Perigoso,2371.33,12.46,1.81,3.84,2025-03-14
6089,Perigoso,8642.92,14.37,1.97,3.64,2020-11-02
6090,Líquido,9537.19,2.69,0.66,2.1,2024-05-06
6091,Granel,7376.18,10.24,0.89,3.16,2024-11-13
6092,Frágil,8616.87,14.75,1.31,1.46,2024-09-22
6093,Sólido,958.4,2.47,2.38,3.9,2021-12-27
6094,Perecível,2739.64,4.97,1.86,1.21,2022-08-29
6095,Sólido,7494.76,0.64,2.46,3.65,2024-12-08
6096,Perecível,6658.7,4.85,2.85,3.77,2020-09-09
6097,Frágil,2410.74,11.04,1.01,3.49,2020-08-24
6098,Perigoso,9917.97,5.53,2.05,0.96,2024-01-31
6099,Sólido,1635.16,12.05,2.9,1.8,2021-10-09
6100,Perigoso,6142.44,5.1,0.93,3.25,2024-01-04
6101,Frágil,9519.89,8.82,0.66,2.83,2023-12-26
6102,Sólido,6874.35,7.23,2.41,2.59,2022-08-31
6103,Perigoso,9927.85,12.32,0.94,3.82,2024-10-17
6104,Líquido,1971.38,8.23,0.59,3.68,2021-01-22
6105,Perigoso,7404.03,6.36,2.93,2.15,2021-08-11
6106,Frágil,8037.55,8.08,1.77,1.33,2021-06-05
6107,Perigoso,7422.18,14.97,2.88,1.89,2023-04-03
6108,Perigoso,5457.55,8.49,2.74,1.54,2021-12-06
6109,Perecível,9936.17,11.87,2.64,3.17,2024-01-11
6110,Líquido,1232.38,0.79,2.07,2.33,2023-11-29
6111,Perigoso,2729.74,4.33,2.76,2.97,2024-10-08
6112,Sólido,8349.65,7.59,2.41,2.39,2021-10-26
6113,Líquido,7951.92,2.38,1.46,2.43,2020-12-08
6114,Perecível,779.09,10.7,2.92,3.19,2020-09-13
6115,Perecível,5147.5,5.89,1.0,1.56,2024-10-30
6116,Perecível,1908.75,1.85,0.66,0.58,2021-12-31
6117,Frágil,4154.24,4.69,2.49,1.66,2020-06-18
6118,Sólido,1147.02,4.65,1.88,1.94,2020-10-06
6119,Sólido,8002.5,1.3,0.63,0.64,2021-01-28
6120,Perigoso,3669.2,0.84,2.33,3.45,2025-01-10
6121,Perigoso,3454.92,1.9,2.15,1.34,2024-11-08
6122,Granel,9129.35,4.17,1.58,2.64,2022-10-24
6123,Frágil,5385.48,11.75,2.91,2.31,2024-12-21
6124,Perigoso,6877.77,4.81,1.4,1.06,2023-03-26
6125,Perecível,793.45,3.45,1.8,2.09,2025-01-06
6126,Líquido,7621.82,5.23,1.1,2.54,2024-05-04
6127,Perecível,259.59,12.54,2.52,0.54,2020-11-24
6128,Perigoso,7627.15,7.84,2.51,2.4,2022-09-05
6129,Sólido,9830.05,1.25,1.73,3.61,2024-03-29
6130,Granel,4165.19,6.99,0.65,1.84,2023-09-25
6131,Sólido,1829.43,14.07,1.07,3.05,2020-06-26
6132,Sólido,7671.43,9.75,1.74,0.63,2021-07-07
6133,Sólido,2391.67,8.43,2.95,2.33,2023-10-21
6134,Frágil,190.69,2.72,2.29,2.63,2020-08-07
6135,Frágil,1367.03,1.68,0.59,1.62,2024-07-17
6136,Líquido,688.51,10.44,2.29,0.82,2024-10-21
6137,Granel,6307.62,6.46,0.68,2.79,2021-06-18
6138,Perigoso,3917.56,9.35,0.74,3.84,2024-07-11
6139,Perecível,2805.48,7.03,2.33,1.28,2022-10-05
6140,Granel,1350.24,5.12,2.78,2.84,2023-09-30
6141,Frágil,640.69,11.56,0.86,2.62,2022-03-21
6142,Granel,5571.72,6.81,2.51,1.93,2021-05-27
6143,Frágil,8492.21,13.16,2.52,1.53,2022-10-06
6144,Sólido,2429.53,11.48,2.28,2.6,2022-06-10
6145,Sólido,7337.17,5.57,2.73,3.48,2022-02-11
6146,Granel,3961.68,2.3,2.81,1.23,2023-08-31
6147,Sólido,8653.42,4.7,2.08,1.74,2023-03-26
6148,Frágil,553.01,3.85,1.19,1.46,2024-08-20
6149,Líquido,2916.7,3.93,2.11,3.92,2023-10-24
6150,Sólido,3254.77,8.63,0.7,1.17,2022-06-25
6151,Perigoso,8629.81,9.23,0.8,3.65,2024-08-03
6152,Sólido,8092.66,6.75,2.91,1.69,2022-03-02
6153,Granel,7870.58,8.54,1.95,0.9,2024-10-30
6154,Perigoso,8826.27,13.28,1.68,1.07,2023-08-22
6155,Perecível,2958.82,1.18,1.77,2.98,2023-11-27
6156,Líquido,3870.32,14.62,0.58,2.62,2020-10-13
6157,Sólido,9900.1,9.36,1.14,2.0,2020-07-23
6158,Frágil,6663.35,3.84,1.95,3.6,2020-11-13
6159,Frágil,2800.25,3.4,1.55,2.12,2021-03-22
6160,Perigoso,1807.31,12.06,1.99,3.82,2025-01-17
6161,Granel,2338.98,5.44,1.8,1.55,2023-05-26
6162,Granel,6981.45,3.33,1.07,1.92,2022-06-18
6163,Granel,9646.25,9.17,1.48,1.44,2022-04-22
6164,Perigoso,4340.27,5.7,2.46,3.62,2021-02-07
6165,Frágil,571.34,13.05,0.52,2.26,2023-12-09
6166,Perigoso,5286.68,6.04,1.44,2.97,2023-10-10
6167,Granel,3130.43,12.44,1.07,0.76,2020-09-26
6168,Granel,4140.08,11.73,2.41,1.37,2021-05-14
6169,Perigoso,4346.1,7.52,2.56,0.87,2020-10-25
6170,Sólido,4199.04,13.72,2.23,3.29,2024-09-26
6171,Perigoso,5546.63,11.17,1.55,2.92,2023-04-05
6172,Frágil,1689.0,10.11,2.59,2.98,2024-12-24
6173,Granel,9675.53,6.83,1.1,2.64,2024-11-14
6174,Granel,3886.64,1.91,1.2,1.02,2023-12-09
6175,Perigoso,4699.56,4.83,2.69,0.99,2023-03-07
6176,Perecível,3866.35,8.53,2.26,0.7,2021-02-17
6177,Líquido,6957.01,3.22,0.72,2.92,2023-04-01
6178,Granel,725.74,8.75,1.72,2.17,2022-02-24
6179,Sólido,9711.91,13.16,2.92,0.85,2022-04-05
6180,Líquido,3177.4,2.41,1.83,1.83,2021-04-12
6181,Granel,7613.33,11.95,0.84,2.22,2023-03-25
6182,Perigoso,4679.29,8.61,2.93,3.01,2024-01-29
6183,Granel,4145.7,11.46,1.08,2.17,2023-11-17
6184,Granel,9874.14,12.64,0.67,3.03,2021-02-08
6185,Granel,4064.78,4.49,2.5,2.95,2024-11-16
6186,Perecível,8394.15,4.77,1.47,0.56,2020-09-03
6187,Sólido,1402.87,13.78,2.64,1.74,2020-12-03
6188,Perecível,3211.28,12.45,2.7,1.21,2021-05-18
6189,Granel,8767.21,12.73,1.43,1.63,2021-03-16
6190,Frágil,65.19,7.48,1.02,3.83,2023-04-13
6191,Perigoso,444.65,14.1,1.76,3.26,2024-02-21
6192,Granel,6662.62,3.33,1.44,3.45,2022-04-29
6193,Perecível,1341.36,2.98,0.81,3.58,2021-07-09
