VeiculoID,TipoVeiculo,CapacidadeCarga,DataAquisicao,EstadoVeiculo,PlacaVeiculo
4467,Carreta,6.13,2023-02-07,Manutenção,JJF-3V32
4468,Carreta,1.56,2022-10-29,Novo,TRN-7G98
4469,Carro,22.65,2023-03-10,Novo,VFZ-8Q93
4470,Van,13.56,2019-01-09,Novo,YTS-9O83
4471,Van,19.2,2022-04-14,Usado,NIR-2H70
4472,Van,17.87,2021-02-24,Usado,LPT-1R68
4473,Van,9.35,2020-03-21,Manutenção,ITS-8M96
4474,Carro,9.18,2019-11-15,Novo,SSF-4J15
4475,Van,10.94,2018-12-02,Novo,NHW-9J72
4476,Caminhão,13.75,2021-03-20,Novo,OJH-3M73
4477,Caminhonete,19.75,2023-02-02,Novo,XPF-2P07
4478,Van,10.51,2014-12-18,Usado,UOE-1F96
4479,Carro,1.21,2023-11-07,Manutenção,LVV-7W16
4480,Caminhão,23.99,2015-02-09,Usado,SSR-2T96
4481,Caminhão,24.82,2024-05-02,Novo,ULU-3N30
4482,Caminhonete,13.65,2020-11-27,Usado,GQX-3T54
4483,Caminhonete,7.2,2023-05-21,Novo,DQY-8V21
4484,Carro,1.61,2015-05-03,Usado,STL-9B11
4485,Van,17.84,2015-12-26,Usado,DLU-4A40
4486,Caminhão,15.69,2017-04-21,Manutenção,KSB-5F84
4487,Van,21.47,2021-12-02,Usado,OHS-7G60
4488,Van,26.75,2016-03-01,Manutenção,AXN-2V76
4489,Carreta,7.67,2018-02-20,Manutenção,NXS-5L22
4490,Caminhonete,26.82,2022-09-26,Usado,ATG-7W16
4491,Van,12.84,2020-05-19,Novo,PUS-3B48
4492,Carreta,10.5,2021-06-29,Novo,BEX-3V99
4493,Caminhão,11.32,2023-06-08,Manutenção,VKC-8Q11
4494,Caminhonete,17.46,2014-10-27,Manutenção,PBQ-6P13
4495,Carro,9.01,2022-10-21,Novo,VJC-5U04
4496,Van,8.12,2014-09-22,Usado,MTM-0O92
4497,Caminhão,17.3,2020-08-15,Novo,HQI-2T84
4498,Van,2.26,2019-11-21,Usado,XTX-9X93
4499,Caminhonete,5.07,2021-11-10,Novo,PHB-3J01
4500,Caminhonete,28.55,2019-07-22,Manutenção,CII-7A39
4501,Caminhão,29.62,2016-11-16,Manutenção,MRC-2B21
4502,Van,6.56,2019-04-06,Novo,IHI-1Q08
4503,Caminhão,8.26,2015-11-30,Novo,VFL-4T78
4504,Carro,27.38,2023-04-10,Usado,CHE-9B49
4505,Van,26.9,2024-01-22,Usado,EBK-8R10
4506,Van,28.83,2016-12-30,Manutenção,YVE-0Q32
4507,Carro,18.16,2015-09-02,Manutenção,YDJ-8W20
4508,Caminhonete,21.97,2021-05-13,Manutenção,CZN-7Q74
4509,Caminhão,26.2,2020-09-16,Usado,XJZ-5H69
4510,Carro,22.11,2021-08-12,Novo,KAT-1I84
4511,Caminhão,14.97,2018-03-03,Novo,GRP-1Y28
4512,Carro,26.31,2015-11-20,Usado,FOU-4G99
4513,Van,7.17,2020-08-05,Novo,USS-9M15
4514,Caminhonete,3.81,2016-11-13,Manutenção,DMR-8Z61
4515,Carro,11.88,2018-12-18,Usado,JHS-0J74
4516,Caminhonete,8.74,2020-10-04,Novo,NEL-3W77
4517,Caminhonete,13.24,2021-04-13,Manutenção,DLX-2K98
4518,Caminhonete,7.47,2022-12-22,Novo,TPS-3B79
4519,Carro,15.07,2018-11-26,Manutenção,TIX-2N66
4520,Caminhonete,16.37,2016-10-01,Novo,BFI-2W65
4521,Carreta,5.67,2018-04-06,Usado,QUJ-6Q20
4522,Caminhonete,24.52,2019-06-04,Novo,LBZ-1S68
4523,Caminhão,21.78,2022-09-28,Novo,JGQ-9M33
4524,Carro,23.81,2021-11-17,Novo,VBD-3L94
4525,Carreta,6.44,2016-09-16,Usado,LLL-4F25
4526,Carro,28.75,2023-07-26,Usado,CKR-6G66
4527,Carreta,15.52,2014-10-17,Usado,VYQ-2P52
4528,Carro,7.85,2015-10-19,Usado,FLF-8M79
4529,Caminhão,9.05,2015-01-01,Usado,ZOA-2E39
4530,Caminhonete,4.04,2018-12-04,Novo,ZMK-1O23
4531,Caminhonete,21.29,2016-05-16,Novo,MOW-8W55
4532,Carreta,14.69,2019-12-20,Novo,AYL-0F01
4533,Carreta,2.62,2014-08-13,Usado,KKV-8K14
4534,Caminhonete,14.77,2020-05-24,Usado,ZQG-0I31
4535,Van,10.77,2023-11-08,Usado,PNC-1Q93
4536,Carro,2.99,2022-09-07,Manutenção,AFO-9O57
4537,Van,25.65,2019-11-17,Usado,OXM-3O27
4538,Caminhão,14.45,2015-05-01,Usado,WPK-5M65
4539,Van,9.44,2020-05-14,Usado,ANT-1O48
4540,Carreta,22.65,2023-10-27,Usado,TKL-0U27
4541,Carro,8.5,2021-09-20,Manutenção,QDL-6C29
4542,Carreta,29.98,2018-11-10,Usado,MYK-4G10
4543,Carreta,27.94,2022-05-11,Novo,XUH-7L21
4544,Caminhão,21.95,2024-03-01,Usado,WFX-3E48
4545,Carro,16.24,2020-12-30,Manutenção,QNN-8I44
4546,Van,16.4,2016-04-23,Novo,ART-7T01
4547,Carreta,18.03,2024-05-10,Manutenção,XYX-7Z47
4548,Caminhonete,11.15,2022-10-15,Manutenção,HEN-6Q89
4549,Carreta,9.16,2023-03-29,Manutenção,EEL-8A38
4550,Caminhonete,13.52,2021-11-06,Novo,FGG-8O70
4551,Van,8.25,2022-05-19,Usado,RYS-0C60
4552,Carreta,22.45,2022-02-03,Novo,QIJ-2K20
4553,Carreta,15.28,2021-11-20,Usado,NKE-4R08
4554,Van,13.94,2020-02-14,Novo,QWD-0R09
4555,Van,18.9,2020-12-18,Manutenção,KUS-6R13
4556,Carreta,20.28,2019-01-01,Novo,JSR-8P43
4557,Carro,17.94,2014-09-12,Manutenção,YBR-4T58
4558,Carreta,23.48,2019-06-11,Manutenção,OFN-4B27
4559,Carreta,21.28,2017-07-07,Manutenção,DZO-8X02
4560,Van,9.16,2022-08-19,Usado,QIW-1R53
4561,Carro,21.39,2016-02-13,Usado,KFA-2S79
4562,Caminhão,18.07,2020-08-31,Manutenção,SWN-2W92
4563,Caminhão,22.21,2018-09-13,Manutenção,FII-9N50
4564,Caminhão,18.7,2019-09-26,Usado,ERF-8F58
4565,Carreta,25.81,2016-07-19,Manutenção,HMR-4L71
4566,Carreta,13.92,2016-08-29,Usado,ESM-5L85
4567,Caminhão,6.89,2018-08-06,Novo,RAE-3C20
4568,Van,28.06,2020-08-01,Manutenção,OOZ-4B98
4569,Caminhonete,16.92,2018-07-13,Manutenção,MZR-5Q30
4570,Carro,15.36,2018-07-20,Usado,BEZ-5J22
4571,Van,3.29,2019-06-12,Novo,PVD-9I79
4572,Carro,9.21,2022-10-06,Usado,OAG-5Q52
4573,Van,26.94,2022-07-31,Novo,TMF-7O82
4574,Van,25.47,2015-12-16,Manutenção,FJK-5X82
4575,Van,3.43,2023-11-07,Usado,RCX-7A08
4576,Carreta,15.14,2021-08-26,Novo,OGH-5P64
4577,Van,11.42,2022-11-03,Usado,GAS-5C74
4578,Caminhonete,14.82,2023-09-05,Usado,SWO-3P48
4579,Van,19.48,2014-08-28,Usado,IQZ-7Q23
4580,Van,23.73,2020-05-08,Manutenção,SZB-4J65
4581,Caminhão,6.09,2023-11-12,Novo,VPJ-6U10
4582,Caminhão,25.73,2021-06-09,Manutenção,VDH-1V03
4583,Caminhão,20.62,2021-02-28,Usado,FVS-3L57
4584,Van,6.95,2015-03-19,Usado,AGF-2Q89
4585,Van,28.72,2016-09-09,Usado,RSN-9T19
4586,Caminhão,20.4,2018-03-16,Novo,RHM-5J89
4587,Carreta,14.23,2015-01-04,Novo,KXO-6H94
4588,Carro,13.42,2015-01-04,Manutenção,ICQ-4X85
4589,Carro,13.0,2017-08-10,Manutenção,XTS-0W63
4590,Carro,10.54,2023-06-17,Usado,OHL-2T39
4591,Carro,21.18,2021-09-26,Manutenção,RGO-7F46
4592,Caminhonete,29.89,2022-06-25,Manutenção,UBF-8D01
4593,Carro,5.92,2019-08-30,Usado,TNW-4R13
4594,Caminhonete,1.94,2023-11-04,Manutenção,ZTN-1Y90
4595,Carro,20.39,2016-10-03,Novo,WQT-1U59
4596,Caminhão,14.24,2022-10-20,Novo,QIL-3W39
4597,Caminhonete,26.19,2023-08-29,Manutenção,DFU-7L98
4598,Caminhão,15.13,2024-05-11,Manutenção,SIA-8W85
4599,Van,24.64,2020-05-10,Novo,JCM-8M84
4600,Van,24.38,2021-10-16,Manutenção,ZOU-0K25
4601,Carro,11.86,2019-09-05,Novo,FXL-8L09
4602,Caminhonete,11.57,2015-02-11,Usado,EGF-4T94
4603,Caminhão,12.38,2021-07-14,Novo,AMD-2F55
4604,Carro,10.12,2017-09-23,Manutenção,VUS-5C10
4605,Carreta,18.72,2019-05-06,Usado,GWT-7M58
4606,Carro,22.12,2022-02-27,Novo,DVV-2O84
4607,Carreta,20.93,2014-06-26,Usado,HZF-0H31
4608,Caminhonete,8.75,2020-06-26,Novo,KIX-2Z08
4609,Van,20.95,2015-11-24,Usado,SHO-9S49
4610,Caminhão,12.91,2024-02-23,Novo,MXE-3M61
4611,Caminhão,7.43,2018-10-11,Usado,IUD-7B78
4612,Caminhão,16.0,2015-04-16,Usado,SZN-7X54
4613,Van,19.24,2022-02-12,Novo,ISR-8F49
4614,Van,27.51,2015-12-24,Manutenção,EGQ-2A14
4615,Carreta,17.9,2022-08-15,Manutenção,EFV-9Y02
4616,Carro,21.01,2022-03-09,Novo,SPS-0E89
4617,Van,9.34,2024-04-11,Novo,SAX-9D72
4618,Carreta,25.66,2023-07-24,Novo,GRU-7D65
4619,Carreta,4.76,2023-01-26,Manutenção,WLB-2J55
4620,Van,28.23,2018-08-12,Usado,BPJ-7R47
4621,Carreta,21.88,2020-02-29,Novo,WFJ-8Z16
4622,Van,22.67,2023-11-19,Manutenção,QAD-1G47
4623,Carro,17.5,2015-08-09,Manutenção,MVV-0P39
4624,Carro,12.37,2014-10-30,Usado,AUB-7X35
4625,Van,8.82,2015-08-27,Manutenção,OHV-8Y12
4626,Caminhão,24.14,2022-07-03,Manutenção,QVE-7L46
4627,Carro,27.06,2022-11-14,Novo,HRL-1Z31
4628,Caminhonete,23.75,2017-11-15,Manutenção,VWK-5C55
4629,Carro,27.34,2016-12-12,Manutenção,UQI-8D04
4630,Caminhonete,6.4,2015-04-20,Manutenção,LKN-1Y07
4631,Caminhonete,27.56,2017-09-09,Manutenção,VFC-4K71
4632,Van,8.73,2023-04-03,Manutenção,NGS-7P47
4633,Caminhão,28.23,2021-11-09,Manutenção,KXW-8V44
4634,Carro,11.25,2016-08-09,Usado,GTF-3S70
4635,Carro,18.97,2019-09-13,Manutenção,FQT-1C62
4636,Carreta,16.03,2015-06-18,Manutenção,DHL-7Q65
4637,Carreta,11.31,2020-01-08,Manutenção,XGR-7L01
4638,Carro,19.21,2024-02-11,Usado,XFO-1K47
4639,Van,21.34,2020-02-29,Novo,PUX-0K66
4640,Caminhão,14.98,2015-08-15,Manutenção,HEP-1O22
4641,Caminhonete,16.12,2022-08-11,Novo,RLQ-4R62
4642,Carreta,4.18,2021-02-20,Novo,JJV-7P57
4643,Carreta,12.76,2021-12-05,Manutenção,LRA-5L02
4644,Caminhão,8.03,2016-07-31,Novo,RMQ-3B39
4645,Carreta,5.55,2022-12-02,Manutenção,EYT-5Z11
4646,Caminhão,9.4,2016-08-02,Novo,WUE-5T55
4647,Carreta,23.44,2021-07-20,Novo,IOO-0I56
4648,Caminhão,26.37,2017-01-25,Novo,DRR-3Y69
4649,Van,21.95,2022-07-13,Manutenção,FRX-3W79
4650,Caminhão,12.95,2017-12-05,Manutenção,YAQ-9W33
4651,Caminhonete,24.19,2015-06-26,Novo,RCZ-1X89
4652,Caminhonete,1.54,2019-02-20,Manutenção,PAL-9B85
4653,Van,7.71,2018-02-23,Manutenção,MFX-7P85
4654,Caminhão,19.73,2019-08-13,Usado,VNO-8Q85
4655,Caminhonete,7.79,2019-09-01,Novo,PSR-2B14
4656,Caminhonete,23.21,2020-10-07,Novo,KGV-4G77
4657,Carro,6.45,2016-03-17,Usado,WVM-6H91
4658,Caminhão,4.27,2023-04-23,Novo,FVC-9L79
4659,Carro,23.88,2018-03-22,Usado,OSU-1I46
4660,Carreta,11.64,2020-04-13,Manutenção,UFD-9E53
4661,Caminhonete,6.65,2014-12-14,Manutenção,IPZ-5A53
4662,Caminhonete,2.49,2020-05-02,Novo,GBC-6M06
4663,Van,6.21,2018-09-06,Novo,DYM-3P45
4664,Van,24.35,2014-10-04,Manutenção,ZBM-0O75
4665,Caminhonete,18.98,2019-07-13,Usado,ARU-5X45
4666,Van,3.17,2016-01-12,Manutenção,XFX-3I11
4667,Carreta,3.4,2014-06-12,Novo,RUR-5X20
4668,Carreta,26.77,2017-05-07,Usado,TVF-9Q63
4669,Carreta,24.46,2015-03-21,Usado,HHB-6Y87
4670,Carreta,15.52,2022-12-03,Novo,XPK-8M92
4671,Carro,17.78,2017-07-12,Manutenção,RCK-7N00
4672,Carro,29.62,2015-01-21,Novo,CAR-9D50
4673,Caminhão,18.07,2023-11-14,Usado,WKL-9C91
4674,Carro,3.54,2017-06-22,Manutenção,KRW-3X53
4675,Van,17.73,2023-07-20,Usado,QNN-5A98
4676,Carreta,26.65,2023-03-23,Manutenção,FKJ-6O57
4677,Van,27.73,2016-07-15,Novo,REW-1T64
4678,Van,14.42,2015-11-18,Usado,KWV-0F93
4679,Van,2.99,2014-12-29,Novo,KWW-8D06
4680,Caminhão,10.74,2016-04-13,Manutenção,LEY-9S86
4681,Caminhonete,17.87,2019-12-07,Manutenção,GCV-8I68
4682,Van,28.12,2018-07-21,Manutenção,SGI-9K58
4683,Van,7.2,2021-02-28,Usado,UUC-8Q78
4684,Van,8.54,2015-07-30,Usado,HOT-2F31
4685,Carreta,28.84,2021-05-01,Manutenção,IVZ-5Y44
4686,Caminhonete,23.87,2015-05-04,Manutenção,TAE-5R76
4687,Caminhonete,17.85,2018-09-06,Novo,SLF-9Z18
4688,Caminhão,22.83,2023-05-07,Novo,UUG-6A81
4689,Carreta,2.52,2022-01-12,Manutenção,HFW-2D04
4690,Carreta,25.23,2020-12-14,Manutenção,ZIW-8L82
4691,Carro,27.57,2021-02-18,Manutenção,LMB-5A94
4692,Van,22.26,2018-04-01,Novo,HLG-8N14
4693,Caminhão,9.34,2014-11-07,Manutenção,UAP-7D55
4694,Carro,15.68,2017-04-19,Manutenção,MEZ-2W17
4695,Caminhonete,13.07,2023-08-19,Usado,OIL-1R92
4696,Van,19.76,2017-07-07,Novo,GTO-0L91
4697,Caminhonete,25.89,2023-12-02,Usado,QSA-4N48
4698,Carreta,8.86,2017-03-29,Manutenção,BNY-9W63
4699,Caminhão,20.17,2020-10-12,Novo,YKZ-0N01
4700,Carro,12.7,2021-03-07,Usado,JQS-3S01
4701,Carro,12.48,2017-08-28,Novo,DRK-3R02
4702,Van,27.13,2022-09-02,Usado,CPQ-4K55
4703,Caminhonete,5.78,2023-07-04,Novo,LLP-2V32
4704,Caminhonete,8.84,2024-06-06,Novo,TEY-2N70
4705,Carro,27.34,2016-04-15,Manutenção,IET-9B68
4706,Carreta,28.45,2018-09-26,Manutenção,ULI-7I88
4707,Caminhonete,21.57,2018-10-27,Manutenção,SAU-6Q20
4708,Caminhão,3.82,2017-07-27,Usado,PEW-0S60
4709,Carreta,12.77,2015-06-08,Novo,FMR-6E93
4710,Caminhão,14.16,2020-09-28,Novo,UWZ-3V23
4711,Carreta,17.55,2022-08-18,Usado,AZZ-1K83
4712,Carro,1.54,2022-07-19,Usado,CGO-4D32
4713,Van,8.84,2015-04-11,Manutenção,MIG-2S25
4714,Carro,19.94,2020-10-29,Manutenção,LDZ-0L49
4715,Carreta,20.97,2016-08-13,Manutenção,MLK-0Q90
4716,Caminhonete,3.73,2023-02-11,Manutenção,RYQ-0R71
4717,Caminhão,8.08,2018-06-08,Novo,BZB-6N01
4718,Carreta,15.91,2016-01-11,Novo,BMV-8K47
4719,Carro,2.84,2022-06-13,Novo,HDP-0A61
4720,Caminhonete,1.52,2018-08-31,Novo,MGD-0O31
4721,Caminhão,5.52,2024-03-29,Usado,LXE-4L89
4722,Caminhonete,6.05,2019-07-13,Novo,PMO-8T26
4723,Carro,14.46,2020-05-03,Manutenção,NTI-8W50
4724,Carreta,3.47,2022-06-18,Usado,ZRR-5N98
4725,Caminhão,12.15,2020-02-13,Usado,LHD-0N21
4726,Carro,6.82,2022-02-03,Manutenção,YOP-5O91
4727,Carreta,6.16,2022-02-27,Usado,LJC-3A66
4728,Caminhão,2.02,2021-06-07,Manutenção,TQP-6R89
4729,Caminhonete,19.69,2019-10-23,Manutenção,DAB-2V63
4730,Carro,18.56,2023-11-29,Usado,JRV-7X87
4731,Carreta,7.34,2016-01-11,Manutenção,POY-4E47
4732,Van,1.34,2022-11-17,Novo,ULC-9I46
4733,Caminhão,3.43,2014-07-31,Usado,RNI-6F16
4734,Carro,18.7,2017-02-26,Manutenção,BGT-1F38
4735,Caminhão,6.76,2018-01-15,Usado,BHT-4W55
4736,Caminhão,25.28,2018-07-01,Usado,JDN-7T25
4737,Carro,12.22,2020-07-16,Manutenção,WZL-6D94
4738,Carreta,15.28,2014-07-17,Novo,RSX-0W72
4739,Caminhão,12.0,2018-04-07,Manutenção,HVU-4J78
4740,Carro,9.88,2020-11-12,Usado,LNR-2K21
4741,Caminhonete,19.48,2015-06-14,Usado,HTE-2U16
4742,Van,23.29,2022-06-23,Manutenção,HNE-0V80
4743,Caminhonete,18.77,2018-08-24,Usado,XSY-2I10
4744,Carreta,18.56,2024-03-21,Usado,UOD-6S18
4745,Carro,25.49,2023-11-13,Manutenção,TQG-5N41
4746,Caminhão,11.46,2023-05-15,Usado,JXE-3Q94
4747,Carro,2.58,2019-09-08,Manutenção,ECP-0Z14
4748,Van,28.95,2021-02-15,Manutenção,CAW-4P63
4749,Caminhonete,7.5,2014-10-30,Usado,CKU-4D27
4750,Carreta,11.26,2021-01-29,Usado,OQD-0T03
4751,Van,8.95,2024-04-08,Novo,HNW-4X42
4752,Caminhonete,6.7,2020-07-16,Usado,YKC-0H55
4753,Caminhonete,24.92,2018-03-22,Manutenção,NBB-3J16
4754,Carreta,9.98,2018-04-15,Manutenção,HQE-8F09
4755,Van,12.02,2022-11-28,Manutenção,NIZ-7I80
4756,Caminhonete,29.66,2015-09-13,Novo,JKJ-1S27
4757,Van,6.36,2024-04-02,Novo,YZR-3P13
4758,Caminhão,3.73,2021-05-09,Manutenção,FIO-2A24
4759,Van,15.98,2020-09-17,Manutenção,IAM-7D76
4760,Carro,13.04,2019-09-27,Novo,BQD-0J86
4761,Carreta,5.44,2015-06-17,Usado,TRY-4Q09
4762,Caminhonete,9.99,2019-12-13,Novo,DXV-1K68
4763,Van,9.13,2017-08-26,Novo,PLK-8H52
4764,Caminhão,20.34,2023-07-10,Manutenção,YFZ-7B72
4765,Van,15.5,2022-03-03,Usado,BIZ-5I54
4766,Caminhão,23.92,2023-07-14,Novo,XSP-3M01
4767,Caminhonete,29.04,2019-04-13,Usado,WEG-7X81
4768,Carreta,11.21,2019-03-29,Novo,NWW-7Z43
4769,Carreta,24.02,2019-04-20,Usado,NNA-5O74
4770,Caminhonete,12.71,2021-01-11,Usado,KXJ-5O69
4771,Carreta,29.03,2018-02-07,Novo,WTZ-1D85
4772,Carreta,12.3,2022-12-28,Usado,DOO-6L17
4773,Carreta,12.14,2022-05-08,Manutenção,LLR-1U09
4774,Carro,23.82,2022-10-06,Manutenção,KUH-8I76
4775,Carro,6.37,2020-11-09,Usado,MVO-7W30
4776,Carreta,8.97,2020-02-21,Manutenção,JUZ-9T21
4777,Caminhonete,7.99,2014-12-08,Manutenção,FTQ-6B33
4778,Carreta,21.61,2019-12-21,Usado,NPV-8E38
4779,Van,9.71,2016-02-14,Usado,XRA-1W92
4780,Carro,21.78,2020-06-27,Manutenção,HBS-6C86
4781,Caminhonete,29.6,2023-03-25,Usado,ODR-6G07
4782,Caminhão,5.23,2019-08-15,Manutenção,OUO-5H19
4783,Carreta,13.57,2022-09-07,Manutenção,OYD-4M50
4784,Caminhonete,19.91,2015-06-13,Novo,AMO-3A01
4785,Caminhonete,29.52,2022-06-20,Novo,OWV-4O67
4786,Carreta,16.57,2022-02-24,Usado,DBI-1J55
4787,Carreta,1.22,2016-05-25,Usado,EAZ-7S05
4788,Caminhonete,25.77,2023-09-12,Usado,WBF-8T16
4789,Van,19.77,2015-06-29,Novo,KIK-7I22
4790,Van,28.34,2022-12-21,Novo,KYP-8P30
4791,Caminhonete,21.43,2016-07-03,Manutenção,JMC-6O32
4792,Caminhonete,21.06,2018-10-06,Manutenção,III-3E55
4793,Caminhonete,20.52,2015-11-20,Novo,BXA-1O86
4794,Van,15.46,2020-12-02,Novo,BQT-5Y79
4795,Van,1.55,2024-01-31,Usado,ZFP-4I70
4796,Caminhão,22.99,2018-07-22,Manutenção,TXF-6J18
4797,Carro,16.51,2015-09-23,Manutenção,VAV-3I35
4798,Van,25.13,2019-05-13,Novo,VIN-0E72
4799,Carreta,12.18,2019-08-04,Usado,JCE-7V61
4800,Caminhão,12.14,2018-07-06,Manutenção,SDO-9F58
4801,Carro,21.45,2023-05-09,Usado,EQC-8U51
4802,Caminhonete,19.83,2019-05-15,Novo,RQM-0Z02
4803,Carreta,23.42,2020-11-08,Usado,VRY-4Y24
4804,Caminhão,8.59,2019-11-16,Novo,YZZ-0N17
4805,Carreta,18.37,2016-06-25,Usado,WQU-5N34
4806,Caminhão,27.7,2019-05-11,Usado,AGJ-0H52
4807,Van,29.46,2016-08-26,Manutenção,LPW-3L73
4808,Van,19.77,2015-10-17,Manutenção,WIM-3U67
4809,Carro,25.4,2017-04-13,Manutenção,CHS-9O23
4810,Van,26.13,2018-03-02,Novo,KKB-5J29
4811,Carreta,6.8,2018-01-27,Novo,WRG-5O09
4812,Carreta,10.92,2021-12-09,Manutenção,KPF-7U64
4813,Caminhão,28.39,2021-01-26,Novo,TFN-2T10
4814,Caminhão,7.26,2023-08-11,Usado,ZUI-3G28
4815,Caminhonete,23.71,2019-08-02,Manutenção,KUX-9Y54
4816,Carreta,6.86,2016-11-08,Manutenção,KMO-4X50
4817,Caminhão,22.79,2018-12-06,Manutenção,YTO-1T91
4818,Carreta,8.82,2022-01-27,Novo,BCI-6A94
4819,Carreta,20.73,2014-10-14,Usado,DSQ-3M91
4820,Van,6.03,2016-02-23,Usado,RMU-2R52
4821,Caminhão,9.82,2015-03-30,Novo,FSE-6P98
4822,Caminhonete,27.93,2019-02-20,Usado,IAQ-2Q49
4823,Van,5.47,2020-03-17,Novo,CUH-5O26
4824,Caminhonete,4.45,2022-08-09,Novo,DXC-4X91
4825,Carro,25.62,2016-09-02,Novo,PLX-7B01
4826,Caminhão,27.97,2019-03-24,Manutenção,RJV-4Q40
4827,Caminhão,19.76,2016-01-25,Usado,PBS-0N11
4828,Caminhão,7.55,2024-05-01,Manutenção,OFJ-1Z20
4829,Carro,18.45,2019-05-23,Manutenção,YON-6L33
4830,Carreta,27.36,2015-06-05,Manutenção,NPM-6T08
4831,Van,29.83,2023-05-03,Manutenção,HNR-8D58
4832,Van,19.16,2017-12-27,Manutenção,BFL-9S44
4833,Carro,24.41,2022-10-13,Novo,RRW-0K63
4834,Van,27.55,2016-06-03,Novo,RAJ-2R67
4835,Carro,20.19,2020-05-20,Novo,YWS-4O60
4836,Van,21.87,2016-12-27,Manutenção,OZK-1W40
4837,Caminhonete,23.14,2019-07-08,Novo,ATY-1J00
4838,Caminhonete,24.67,2020-12-03,Usado,RUY-3R88
4839,Van,19.91,2018-09-04,Usado,BVH-9K08
4840,Van,28.29,2022-06-15,Usado,JOD-7V99
4841,Van,10.75,2018-04-13,Usado,BMZ-3O20
4842,Van,5.25,2015-10-19,Manutenção,KQP-5T70
4843,Caminhão,18.17,2019-04-11,Usado,IJG-1O22
4844,Carro,19.71,2023-02-03,Manutenção,XBV-8N46
4845,Carro,13.71,2017-12-13,Manutenção,JNV-4L85
4846,Caminhonete,13.65,2017-01-09,Novo,HUU-5P99
4847,Caminhão,24.41,2020-02-10,Usado,DPW-1Q16
4848,Caminhão,9.0,2014-09-18,Usado,MJH-3Z32
4849,Van,10.9,2015-07-05,Usado,CWV-4J81
4850,Van,22.43,2018-11-02,Novo,ZJJ-6B72
4851,Caminhonete,23.3,2019-08-28,Usado,GRA-5Q80
4852,Caminhão,5.14,2023-11-20,Usado,HOG-0Z59
4853,Van,4.82,2022-12-06,Usado,YWR-7S64
4854,Caminhonete,27.03,2018-06-24,Manutenção,ETM-6A25
4855,Caminhonete,5.27,2015-12-22,Novo,MKA-5J97
4856,Caminhonete,14.43,2023-03-26,Manutenção,ZXM-1Y53
4857,Caminhonete,28.71,2019-04-01,Novo,EYS-2D35
4858,Caminhão,22.1,2022-11-07,Manutenção,WNZ-4B85
4859,Carreta,25.25,2023-12-02,Usado,RTT-7X25
4860,Caminhonete,29.41,2016-03-20,Novo,NTJ-2E01
4861,Carreta,2.23,2023-01-08,Novo,MLH-5T97
4862,Carro,4.54,2023-07-09,Novo,WIU-7G65
4863,Van,19.03,2018-05-23,Novo,GCG-1K83
4864,Caminhão,17.8,2020-05-21,Manutenção,JUE-1P75
4865,Carro,9.24,2020-03-15,Novo,CJL-6E73
4866,Carro,13.61,2015-09-12,Manutenção,BLN-7G47
4867,Caminhão,5.2,2016-11-20,Novo,RMN-2Y67
4868,Carreta,26.18,2014-09-28,Novo,VQH-2I30
4869,Caminhão,23.23,2016-09-06,Novo,NQP-5Q80
4870,Caminhão,2.12,2020-06-27,Manutenção,IXP-5A91
4871,Van,24.28,2015-04-05,Usado,MIH-1G46
4872,Carro,23.66,2019-07-05,Usado,VWS-9R66
4873,Caminhonete,14.97,2023-12-05,Novo,CXS-9F52
4874,Caminhonete,12.27,2017-09-23,Manutenção,SPE-0D93
4875,Carro,4.53,2018-03-13,Manutenção,DMI-7B08
4876,Van,1.93,2022-08-07,Usado,COY-5Q83
4877,Carro,23.95,2022-05-03,Usado,SRM-5S55
4878,Caminhão,19.37,2018-03-31,Novo,EAB-6L04
4879,Van,7.6,2020-01-20,Novo,NMU-3V36
4880,Carro,25.05,2017-09-07,Usado,HRU-8B44
4881,Caminhonete,5.65,2023-05-21,Novo,EMS-1T26
4882,Caminhão,7.88,2015-01-12,Manutenção,PQM-5K52
4883,Carro,15.51,2017-12-26,Novo,UWE-7T27
4884,Van,3.49,2016-09-21,Novo,RUF-0F66
4885,Van,9.45,2015-11-02,Usado,WOO-0R93
4886,Carro,7.19,2021-07-01,Usado,PVP-9H61
4887,Carro,3.68,2018-12-30,Usado,NSD-7B56
4888,Van,22.87,2015-08-27,Novo,SVZ-8L88
4889,Carreta,11.82,2016-11-18,Novo,VTK-7M61
4890,Carreta,20.27,2023-05-22,Manutenção,MPH-8D70
4891,Van,28.78,2023-10-30,Usado,XQO-8K59
4892,Carro,26.68,2019-03-20,Usado,KCA-7N97
4893,Van,8.6,2021-01-11,Usado,KEB-8O29
4894,Caminhonete,29.21,2014-07-02,Usado,KCY-0X81
4895,Van,28.52,2019-08-13,Usado,FXZ-4K65
4896,Carro,19.2,2018-07-06,Novo,ZNO-8M35
4897,Carro,6.3,2023-05-12,Manutenção,LRW-1A17
4898,Carreta,23.68,2022-08-27,Usado,WOD-1C21
4899,Caminhão,9.1,2018-05-18,Usado,KLE-9Z26
4900,Caminhão,27.32,2020-11-08,Usado,JVQ-5G72
4901,Caminhonete,25.17,2023-05-22,Usado,CUA-5A46
4902,Carro,23.59,2020-11-09,Usado,IGO-4X55
4903,Carreta,21.8,2022-08-31,Usado,JGV-2U42
4904,Carreta,28.11,2023-08-06,Usado,IWM-3L61
