AgendamentoID,DataHoraColeta,DataHoraEntrega,MotoristaID,VeiculoID,CargaID
5925,2023-08-04 13:08:27.066026,2023-08-06 00:08:27.066026,2189,5125,8621
5926,2024-02-02 01:41:40.533678,2024-02-03 02:41:40.533678,709,4191,4415
5927,2023-08-10 10:42:45.274966,2023-08-10 18:42:45.274966,5294,45,5010
5928,2024-05-04 11:06:30.107809,2024-05-05 13:06:30.107809,6863,9774,5837
5929,2023-07-06 14:13:57.718338,2023-07-07 14:13:57.718338,2266,9654,1643
5930,2023-10-19 07:56:08.356333,2023-10-21 14:56:08.356333,750,6119,3539
5931,2024-01-07 08:49:26.839040,2024-01-08 21:49:26.839040,9319,7265,5763
5932,2023-10-29 06:37:18.954697,2023-10-29 16:37:18.954697,2122,3641,6577
5933,2023-07-04 09:43:02.490309,2023-07-05 10:43:02.490309,9380,1696,3544
5934,2024-01-19 12:49:01.745836,2024-01-19 18:49:01.745836,8319,1133,2828
5935,2024-01-23 16:57:36.367729,2024-01-26 01:57:36.367729,2992,6404,8600
5936,2024-04-16 00:12:05.210946,2024-04-16 20:12:05.210946,5187,4619,406
5937,2023-06-26 03:09:59.261587,2023-06-28 23:09:59.261587,7659,7324,6772
5938,2024-02-28 08:50:07.007907,2024-02-29 13:50:07.007907,1796,9312,1386
5939,2023-08-06 01:37:51.223562,2023-08-07 09:37:51.223562,9688,4018,542
5940,2023-11-26 05:03:53.884431,2023-11-28 08:03:53.884431,84,1944,5125
5941,2023-06-10 23:27:52.142869,2023-06-12 07:27:52.142869,6476,7322,4507
5942,2024-02-19 12:22:40.448739,2024-02-21 20:22:40.448739,6829,4956,1711
5943,2024-03-13 14:58:34.440688,2024-03-16 05:58:34.440688,5580,5855,5207
5944,2023-06-17 11:09:23.618878,2023-06-19 07:09:23.618878,9446,3657,1995
5945,2023-08-19 05:20:47.026749,2023-08-19 22:20:47.026749,2474,1979,5919
5946,2024-06-04 20:30:00.734503,2024-06-07 17:30:00.734503,1896,8584,9042
5947,2023-08-13 18:10:18.486646,2023-08-15 05:10:18.486646,2979,926,3045
5948,2024-04-18 17:41:24.104167,2024-04-21 13:41:24.104167,196,6881,2709
5949,2023-07-26 13:41:12.536870,2023-07-29 05:41:12.536870,1971,1864,9940
5950,2023-07-22 15:54:58.269620,2023-07-25 11:54:58.269620,6557,8229,2972
5951,2023-06-13 00:09:29.303453,2023-06-13 18:09:29.303453,6711,2493,1598
5952,2024-04-02 01:42:35.433186,2024-04-02 16:42:35.433186,3384,4258,7045
5953,2024-04-29 23:26:38.964271,2024-05-01 23:26:38.964271,1480,6359,4607
5954,2023-09-03 23:41:58.754358,2023-09-04 02:41:58.754358,6169,2046,9263
5955,2024-05-03 03:42:55.922609,2024-05-03 20:42:55.922609,1337,2242,1531
5956,2024-05-30 19:43:50.654683,2024-06-01 14:43:50.654683,1987,7665,9927
5957,2023-09-03 17:10:59.923026,2023-09-04 11:10:59.923026,5521,8573,4020
5958,2024-03-14 17:33:13.034916,2024-03-14 22:33:13.034916,103,7405,8139
5959,2024-04-29 21:48:49.820199,2024-04-30 13:48:49.820199,134,3844,3656
5960,2024-01-24 23:41:36.571365,2024-01-27 17:41:36.571365,3763,2280,3974
5961,2024-01-23 09:49:21.364450,2024-01-24 02:49:21.364450,4348,2471,4272
5962,2024-05-30 04:59:38.530468,2024-06-01 00:59:38.530468,9005,2757,2523
5963,2023-07-19 04:14:50.241402,2023-07-21 11:14:50.241402,2996,2442,4551
5964,2023-12-26 12:36:32.250969,2023-12-27 02:36:32.250969,3463,964,5902
5965,2023-08-07 03:51:31.594077,2023-08-10 01:51:31.594077,3134,9295,2643
5966,2024-02-07 15:18:35.223983,2024-02-08 17:18:35.223983,3912,605,1569
5967,2023-11-01 17:51:28.086946,2023-11-04 16:51:28.086946,374,5803,3798
5968,2023-11-20 04:28:08.301526,2023-11-22 11:28:08.301526,2527,1361,697
5969,2023-07-04 01:21:05.052823,2023-07-05 19:21:05.052823,6588,1711,6422
5970,2024-01-19 16:30:00.602847,2024-01-22 08:30:00.602847,424,7082,1157
5971,2023-07-16 20:56:44.985324,2023-07-18 13:56:44.985324,1611,5444,8480
5972,2023-10-30 18:25:13.429141,2023-11-02 13:25:13.429141,2660,9361,519
5973,2023-07-11 00:49:24.791048,2023-07-12 13:49:24.791048,1974,7540,3909
5974,2023-11-15 14:10:48.989332,2023-11-18 02:10:48.989332,8828,1456,7362
5975,2023-06-22 13:54:37.722517,2023-06-24 09:54:37.722517,9821,2282,761
5976,2024-01-26 05:13:25.649111,2024-01-26 09:13:25.649111,5049,9435,7308
5977,2024-02-20 08:23:48.600330,2024-02-20 21:23:48.600330,7947,8818,6964
5978,2023-08-07 06:45:21.539202,2023-08-07 19:45:21.539202,7947,9355,2157
5979,2024-05-05 04:57:51.896984,2024-05-06 06:57:51.896984,715,3531,5590
5980,2023-10-29 12:57:03.276283,2023-10-30 07:57:03.276283,5521,9740,8426
5981,2023-07-19 11:11:23.174145,2023-07-21 12:11:23.174145,8770,7404,2967
5982,2024-05-25 12:55:55.161608,2024-05-25 18:55:55.161608,9632,3845,57
5983,2023-10-26 13:23:54.303616,2023-10-28 12:23:54.303616,3525,284,5275
5984,2024-01-04 01:27:57.211990,2024-01-06 13:27:57.211990,1659,1051,8028
5985,2024-03-01 09:40:07.296794,2024-03-02 16:40:07.296794,4441,9629,8493
5986,2024-02-20 14:25:06.119474,2024-02-21 19:25:06.119474,8802,4230,4209
5987,2023-10-30 19:49:38.028972,2023-11-01 07:49:38.028972,8750,6323,6149
5988,2023-08-08 14:19:43.686145,2023-08-09 22:19:43.686145,4633,6005,9440
5989,2024-04-08 02:24:18.527715,2024-04-08 16:24:18.527715,3279,8620,2396
5990,2023-11-06 06:03:50.954121,2023-11-06 19:03:50.954121,9326,1449,7876
5991,2023-10-11 10:04:19.417146,2023-10-11 15:04:19.417146,2313,4223,5474
5992,2023-08-31 12:31:50.916436,2023-09-02 04:31:50.916436,9773,6419,5429
5993,2024-01-28 09:10:58.636931,2024-01-29 03:10:58.636931,6221,1764,3054
5994,2024-01-04 13:06:12.457355,2024-01-05 21:06:12.457355,5693,3548,3346
5995,2024-04-06 07:46:20.785647,2024-04-08 04:46:20.785647,5408,7599,3588
5996,2023-08-06 11:27:36.953797,2023-08-08 17:27:36.953797,6810,5123,9504
5997,2023-07-29 10:30:57.721160,2023-07-30 08:30:57.721160,4303,4105,5781
5998,2024-04-14 06:38:13.307735,2024-04-14 07:38:13.307735,367,4425,558
5999,2023-12-02 23:39:19.277416,2023-12-05 07:39:19.277416,9061,3881,2706
6000,2023-12-17 14:59:20.288585,2023-12-18 19:59:20.288585,2639,8540,1651
6001,2024-04-17 03:55:37.330505,2024-04-17 17:55:37.330505,3260,8564,8627
6002,2023-12-09 17:58:41.068990,2023-12-10 13:58:41.068990,9479,6418,7062
6003,2024-05-04 23:15:06.397610,2024-05-06 11:15:06.397610,882,8609,5150
6004,2024-02-18 17:08:52.321016,2024-02-21 07:08:52.321016,805,5267,5220
6005,2023-12-12 18:07:08.442873,2023-12-13 17:07:08.442873,6654,9489,1963
6006,2024-01-26 16:55:04.379128,2024-01-28 22:55:04.379128,3407,9777,9806
6007,2023-11-29 04:12:14.876589,2023-12-01 18:12:14.876589,1705,7206,9793
6008,2023-11-30 12:33:38.521943,2023-12-01 15:33:38.521943,8666,4186,6654
6009,2023-07-20 10:21:36.137277,2023-07-22 05:21:36.137277,8078,903,2094
6010,2024-02-21 16:02:40.884825,2024-02-22 21:02:40.884825,6005,6739,6962
6011,2023-06-14 14:59:51.660331,2023-06-16 04:59:51.660331,7,1440,6108
6012,2023-11-20 01:40:37.596396,2023-11-22 22:40:37.596396,4409,7234,3041
6013,2024-05-26 11:57:41.837233,2024-05-29 04:57:41.837233,7898,1668,7273
6014,2023-10-14 09:57:15.556664,2023-10-16 04:57:15.556664,7757,3940,8733
6015,2023-09-11 08:24:00.532140,2023-09-13 09:24:00.532140,656,1541,4037
6016,2023-09-25 13:30:52.281220,2023-09-25 16:30:52.281220,9325,3503,8047
6017,2024-04-05 13:46:01.245179,2024-04-06 12:46:01.245179,1101,3769,4367
6018,2024-01-11 08:33:51.368841,2024-01-13 23:33:51.368841,9246,3652,4124
6019,2023-10-22 01:42:53.807232,2023-10-22 16:42:53.807232,4621,6921,1516
6020,2024-03-29 10:31:57.827977,2024-03-30 12:31:57.827977,217,9741,5564
6021,2023-10-24 21:42:22.104165,2023-10-26 15:42:22.104165,9282,2514,1778
6022,2023-08-15 02:49:39.381483,2023-08-15 23:49:39.381483,7943,6218,8017
6023,2023-06-14 10:57:43.693955,2023-06-16 04:57:43.693955,6756,7172,8209
6024,2023-06-18 11:21:29.093584,2023-06-20 20:21:29.093584,4381,3316,5393
6025,2023-12-30 18:42:01.263382,2024-01-02 15:42:01.263382,1042,5583,8533
6026,2024-01-16 09:02:29.753999,2024-01-18 20:02:29.753999,965,8079,4599
6027,2024-02-29 18:15:36.871343,2024-03-02 08:15:36.871343,946,2778,3979
6028,2023-07-11 08:05:27.938515,2023-07-14 06:05:27.938515,2763,6492,4614
6029,2023-11-03 07:29:55.449943,2023-11-05 22:29:55.449943,6551,452,8934
6030,2024-05-09 20:37:19.566530,2024-05-12 06:37:19.566530,6554,4918,6195
6031,2023-10-16 23:01:28.992966,2023-10-17 18:01:28.992966,6133,3114,6475
6032,2023-09-16 08:40:55.385702,2023-09-18 12:40:55.385702,1069,5452,2188
6033,2023-11-29 08:55:30.285533,2023-12-01 20:55:30.285533,4076,1664,3096
6034,2024-02-25 05:22:17.945302,2024-02-27 00:22:17.945302,979,5192,8675
6035,2023-12-22 12:04:09.174700,2023-12-24 18:04:09.174700,6579,8361,8469
6036,2023-12-20 18:50:31.617372,2023-12-23 05:50:31.617372,9829,9074,6863
6037,2023-10-26 12:49:18.396349,2023-10-27 10:49:18.396349,1852,9446,3254
6038,2023-09-15 16:52:38.583085,2023-09-18 09:52:38.583085,3576,9671,1477
6039,2024-04-05 18:04:39.050821,2024-04-07 17:04:39.050821,2872,2935,9345
6040,2023-08-21 06:36:16.128311,2023-08-23 01:36:16.128311,4522,5086,7174
6041,2023-07-19 20:24:05.963985,2023-07-20 15:24:05.963985,4214,5008,3854
6042,2023-12-09 22:50:17.431618,2023-12-10 18:50:17.431618,4806,640,7138
6043,2023-10-19 05:26:54.819949,2023-10-21 20:26:54.819949,3665,9615,7139
6044,2023-08-16 17:52:33.013177,2023-08-18 03:52:33.013177,3675,864,4603
6045,2024-05-10 00:31:10.701967,2024-05-10 05:31:10.701967,2212,2203,967
6046,2023-09-15 15:59:25.915018,2023-09-16 17:59:25.915018,3512,9857,5356
6047,2024-03-25 22:02:05.118483,2024-03-27 23:02:05.118483,1003,4676,5269
6048,2023-10-02 04:15:32.112604,2023-10-04 04:15:32.112604,6140,3422,7807
6049,2023-09-16 03:35:29.341966,2023-09-18 17:35:29.341966,5870,4572,2016
6050,2023-11-23 05:45:12.921535,2023-11-25 12:45:12.921535,6091,9706,1392
6051,2024-03-27 00:58:41.874051,2024-03-28 11:58:41.874051,4765,2366,4608
6052,2023-07-16 00:06:58.885783,2023-07-18 01:06:58.885783,1540,3437,2441
6053,2023-08-13 10:25:34.554616,2023-08-15 15:25:34.554616,1503,1710,6343
6054,2023-09-02 03:25:23.002864,2023-09-02 05:25:23.002864,97,7023,1493
6055,2023-11-10 13:14:08.399959,2023-11-11 11:14:08.399959,5012,2453,1666
6056,2024-02-17 22:35:58.008113,2024-02-18 13:35:58.008113,7758,3963,534
6057,2023-09-16 09:02:03.654623,2023-09-17 16:02:03.654623,1130,7322,8996
6058,2024-01-10 14:02:16.005832,2024-01-11 04:02:16.005832,8764,9913,8446
6059,2024-02-13 11:23:19.420922,2024-02-15 07:23:19.420922,2011,4354,8957
6060,2023-12-08 15:37:02.645418,2023-12-11 15:37:02.645418,4316,5439,2248
6061,2024-03-09 08:06:31.687534,2024-03-10 06:06:31.687534,770,8945,7102
6062,2023-09-04 08:28:51.200000,2023-09-04 18:28:51.200000,5498,5714,6477
6063,2023-07-12 05:48:37.080544,2023-07-13 12:48:37.080544,7996,1095,4055
6064,2024-04-15 03:19:48.674485,2024-04-16 14:19:48.674485,7076,6938,6196
6065,2024-02-19 16:29:21.606938,2024-02-21 21:29:21.606938,3782,3940,8203
6066,2024-02-28 18:45:16.272114,2024-02-29 06:45:16.272114,2325,5078,9775
6067,2024-02-29 21:39:10.566739,2024-03-03 00:39:10.566739,2299,9740,5373
6068,2023-11-04 08:59:59.764802,2023-11-04 12:59:59.764802,9420,7983,3155
6069,2024-04-11 18:20:38.528776,2024-04-13 15:20:38.528776,8872,8916,3215
6070,2023-10-03 15:48:10.810396,2023-10-06 14:48:10.810396,9494,8368,8551
6071,2024-02-22 00:38:24.038303,2024-02-22 22:38:24.038303,3534,1949,7995
6072,2023-07-10 18:15:07.353324,2023-07-11 01:15:07.353324,7161,653,9928
6073,2024-05-12 02:58:47.651675,2024-05-14 23:58:47.651675,1180,570,4548
6074,2023-12-30 10:56:32.963020,2023-12-31 09:56:32.963020,2295,5453,7982
6075,2024-04-11 02:55:04.427767,2024-04-14 02:55:04.427767,1971,4148,6397
6076,2024-01-07 07:55:30.390698,2024-01-08 04:55:30.390698,3447,8887,6953
6077,2024-03-22 18:44:39.154362,2024-03-24 01:44:39.154362,3005,7664,787
6078,2023-10-31 20:53:23.480573,2023-11-01 05:53:23.480573,8624,652,8989
6079,2024-03-28 07:39:22.484124,2024-03-30 19:39:22.484124,5753,5837,6456
6080,2023-09-14 18:10:24.105826,2023-09-14 19:10:24.105826,8033,385,6685
6081,2024-05-11 08:17:57.502925,2024-05-12 19:17:57.502925,6536,1233,7611
6082,2023-11-11 18:45:43.317242,2023-11-13 18:45:43.317242,8970,7533,8213
6083,2023-07-01 21:23:03.729285,2023-07-03 09:23:03.729285,9676,8197,4855
6084,2023-11-18 13:53:59.747892,2023-11-20 12:53:59.747892,4964,5730,6612
6085,2023-07-20 22:36:42.175777,2023-07-22 11:36:42.175777,2317,7603,622
6086,2024-03-12 19:52:54.509535,2024-03-14 00:52:54.509535,4805,419,6960
6087,2023-11-27 05:01:29.879206,2023-11-28 22:01:29.879206,7899,5673,9485
6088,2023-11-02 18:57:01.546941,2023-11-04 15:57:01.546941,4492,7093,5288
6089,2024-05-25 04:17:10.162802,2024-05-27 10:17:10.162802,2,4553,7142
6090,2024-02-17 21:02:38.665094,2024-02-19 02:02:38.665094,6482,9456,2632
6091,2024-02-27 15:32:39.723443,2024-02-28 19:32:39.723443,3122,2151,4115
6092,2024-02-26 22:13:54.603509,2024-02-27 03:13:54.603509,1401,7837,9325
6093,2024-03-14 23:27:54.861523,2024-03-15 07:27:54.861523,3376,1507,324
6094,2023-10-18 18:23:18.587465,2023-10-20 13:23:18.587465,5125,255,102
6095,2024-02-20 06:24:49.589449,2024-02-22 00:24:49.589449,3619,2338,7825
6096,2024-02-28 00:10:05.896262,2024-02-29 04:10:05.896262,8705,7344,855
6097,2023-06-28 21:06:57.604305,2023-06-30 22:06:57.604305,6083,3667,5922
6098,2023-11-03 03:37:19.005974,2023-11-04 20:37:19.005974,6664,9874,4031
6099,2023-10-29 09:43:11.674853,2023-10-29 11:43:11.674853,485,8467,2251
6100,2023-12-21 16:37:02.140723,2023-12-22 11:37:02.140723,7475,6729,3882
6101,2023-11-30 11:39:07.519372,2023-12-03 02:39:07.519372,9069,2076,4148
6102,2023-08-12 20:34:18.530051,2023-08-15 01:34:18.530051,3279,8037,9484
6103,2023-11-22 06:23:20.019650,2023-11-22 14:23:20.019650,3597,5811,4550
6104,2024-01-14 14:20:15.664874,2024-01-16 15:20:15.664874,63,5199,888
6105,2023-12-11 06:55:15.043493,2023-12-13 02:55:15.043493,4225,7113,7472
6106,2024-04-04 22:55:27.631588,2024-04-07 10:55:27.631588,257,8454,6940
6107,2024-02-05 16:40:22.459871,2024-02-05 23:40:22.459871,5760,9654,8869
6108,2023-10-09 19:33:30.984413,2023-10-11 20:33:30.984413,5831,9229,5355
6109,2024-02-08 17:49:46.475962,2024-02-10 14:49:46.475962,5471,6527,6838
6110,2024-01-27 04:25:24.037763,2024-01-27 23:25:24.037763,5527,6078,6027
6111,2024-03-04 08:04:47.881056,2024-03-06 12:04:47.881056,1545,5810,6940
6112,2023-08-25 21:23:47.995453,2023-08-27 03:23:47.995453,1239,6484,235
6113,2023-10-14 23:32:01.197409,2023-10-17 23:32:01.197409,6680,690,4320
6114,2023-10-29 01:35:04.732282,2023-10-30 09:35:04.732282,27,8113,4187
6115,2024-03-04 16:03:15.847237,2024-03-05 07:03:15.847237,2536,861,391
6116,2024-01-02 21:18:45.299004,2024-01-03 17:18:45.299004,7925,6350,1298
6117,2024-04-21 05:12:01.026791,2024-04-23 03:12:01.026791,9085,6907,2209
6118,2023-11-18 20:15:02.091259,2023-11-19 19:15:02.091259,2587,1519,3931
6119,2023-08-05 05:03:12.585448,2023-08-07 11:03:12.585448,6473,251,1912
6120,2023-07-22 16:16:12.106859,2023-07-24 15:16:12.106859,5049,5768,6789
6121,2023-11-11 16:49:46.311917,2023-11-12 21:49:46.311917,8116,8531,8166
6122,2023-08-07 01:16:42.233013,2023-08-08 01:16:42.233013,6295,3456,7422
6123,2024-05-25 22:31:21.205197,2024-05-27 19:31:21.205197,6531,4084,707
6124,2024-04-22 01:04:49.729317,2024-04-23 22:04:49.729317,1942,4718,6155
6125,2024-01-27 05:20:32.778389,2024-01-28 08:20:32.778389,7983,1028,5568
6126,2023-08-28 03:08:39.137917,2023-08-29 04:08:39.137917,2248,5577,971
6127,2023-07-18 14:51:06.099239,2023-07-19 17:51:06.099239,8731,6820,9781
6128,2023-09-03 11:44:00.372056,2023-09-04 11:44:00.372056,2791,7409,6521
6129,2023-07-18 23:12:06.120043,2023-07-21 17:12:06.120043,1035,1469,361
6130,2024-01-08 20:31:52.081510,2024-01-10 13:31:52.081510,1266,4820,2386
6131,2023-07-23 13:50:17.020717,2023-07-25 23:50:17.020717,7646,8404,5410
6132,2023-08-27 13:33:29.773827,2023-08-29 22:33:29.773827,4798,9032,9776
6133,2023-11-19 22:04:32.974708,2023-11-21 06:04:32.974708,2876,6649,2549
6134,2024-01-28 05:56:21.034336,2024-01-30 20:56:21.034336,9777,8638,2952
6135,2023-12-23 15:44:39.082268,2023-12-25 08:44:39.082268,4628,638,371
6136,2024-05-09 10:09:39.748424,2024-05-11 18:09:39.748424,5755,2539,511
6137,2023-07-31 22:10:55.129044,2023-08-03 14:10:55.129044,1837,393,3631
6138,2024-03-12 09:21:12.148343,2024-03-14 09:21:12.148343,5239,8035,6272
6139,2024-01-11 13:27:18.911818,2024-01-12 10:27:18.911818,3124,2450,759
6140,2023-08-23 00:46:58.761829,2023-08-24 21:46:58.761829,6381,9546,5925
6141,2023-09-05 12:03:51.102229,2023-09-05 15:03:51.102229,2712,1378,1949
6142,2023-07-30 20:34:24.924100,2023-08-01 13:34:24.924100,1395,8191,1341
6143,2023-12-27 22:54:18.994407,2023-12-28 14:54:18.994407,5634,7310,8869
6144,2023-12-25 22:26:14.732928,2023-12-27 05:26:14.732928,9477,5627,1388
6145,2024-01-16 14:05:16.146699,2024-01-18 15:05:16.146699,8490,7443,1187
6146,2023-10-29 20:51:42.029694,2023-10-29 23:51:42.029694,4599,1374,9604
6147,2023-06-11 04:31:54.129719,2023-06-14 04:31:54.129719,7990,4717,4526
6148,2023-10-05 13:15:39.332114,2023-10-06 07:15:39.332114,6005,7659,4062
6149,2023-11-29 14:52:42.969450,2023-11-30 08:52:42.969450,4519,3579,204
6150,2024-01-11 05:49:50.374257,2024-01-12 04:49:50.374257,7121,5510,1752
6151,2023-07-28 06:17:25.554007,2023-07-30 02:17:25.554007,1963,4226,2454
6152,2023-06-30 18:55:35.567243,2023-07-03 09:55:35.567243,3829,2534,8212
6153,2024-01-06 19:27:56.516836,2024-01-09 14:27:56.516836,4917,1508,938
6154,2024-03-21 03:48:29.565326,2024-03-23 21:48:29.565326,2105,8223,1682
6155,2023-08-06 11:18:52.056469,2023-08-08 14:18:52.056469,7123,5825,79
6156,2023-12-31 06:57:21.278702,2024-01-01 14:57:21.278702,5426,4053,9098
6157,2024-06-05 10:43:46.183630,2024-06-08 09:43:46.183630,2781,7105,9707
6158,2024-04-04 20:36:37.149299,2024-04-05 06:36:37.149299,8338,3648,3536
6159,2024-01-08 07:06:14.360882,2024-01-09 13:06:14.360882,8044,7671,5978
6160,2023-12-18 00:32:36.518062,2023-12-18 20:32:36.518062,341,4660,3055
6161,2024-05-24 09:57:27.170146,2024-05-26 08:57:27.170146,5776,3795,642
6162,2023-12-04 00:16:47.093755,2023-12-06 08:16:47.093755,4274,7189,4790
6163,2023-10-24 16:01:19.070300,2023-10-25 15:01:19.070300,844,316,6135
6164,2024-02-12 11:47:57.675602,2024-02-15 09:47:57.675602,1552,7959,8774
6165,2023-06-23 01:23:55.947816,2023-06-25 08:23:55.947816,3972,4864,9714
6166,2024-05-09 05:09:39.404462,2024-05-11 13:09:39.404462,8687,3521,2878
6167,2024-03-07 23:59:28.551499,2024-03-08 11:59:28.551499,5043,4726,5436
6168,2024-05-12 23:43:02.232702,2024-05-14 04:43:02.232702,181,84,336
6169,2024-01-05 00:11:08.002377,2024-01-07 13:11:08.002377,6389,5955,9939
6170,2023-11-04 10:10:20.679821,2023-11-05 07:10:20.679821,8303,1174,7065
6171,2023-12-18 09:48:42.902532,2023-12-18 15:48:42.902532,4460,731,6495
6172,2024-01-01 22:13:45.906072,2024-01-02 14:13:45.906072,1752,7240,6524
6173,2023-11-23 07:43:28.392007,2023-11-25 23:43:28.392007,4969,5076,8904
6174,2023-09-27 21:53:12.141501,2023-09-29 19:53:12.141501,9931,7898,8344
6175,2024-05-30 22:39:35.076754,2024-05-31 23:39:35.076754,207,4831,9584
6176,2024-05-14 14:01:40.980227,2024-05-16 09:01:40.980227,9236,355,5
6177,2023-06-21 20:39:28.658769,2023-06-24 09:39:28.658769,1413,8379,7160
6178,2023-11-15 23:56:50.141909,2023-11-18 07:56:50.141909,3041,6228,505
6179,2024-02-20 15:41:37.710451,2024-02-23 04:41:37.710451,2888,407,8894
6180,2024-05-09 01:13:49.881360,2024-05-11 02:13:49.881360,6204,3282,6604
6181,2023-12-16 20:47:07.955042,2023-12-18 18:47:07.955042,1206,5677,1401
6182,2024-06-07 08:23:00.371048,2024-06-09 08:23:00.371048,9125,2878,1226
6183,2023-10-09 21:26:02.892753,2023-10-11 01:26:02.892753,4248,7640,4934
6184,2024-03-22 01:19:57.692184,2024-03-23 11:19:57.692184,9675,736,1929
6185,2023-07-23 20:08:11.549951,2023-07-24 06:08:11.549951,9197,4890,3150
6186,2024-02-16 07:19:48.939145,2024-02-17 10:19:48.939145,4596,6702,7637
6187,2024-04-27 01:51:02.004977,2024-04-28 07:51:02.004977,3944,5917,2332
6188,2023-10-14 13:20:02.127544,2023-10-15 03:20:02.127544,1445,5877,6232
6189,2023-12-26 14:08:57.868761,2023-12-26 17:08:57.868761,3164,5974,2265
6190,2023-09-25 09:31:14.242806,2023-09-26 08:31:14.242806,9825,7844,7478
6191,2023-12-24 05:18:35.909236,2023-12-26 23:18:35.909236,5126,8417,1375
6192,2024-04-27 18:56:01.336170,2024-04-28 06:56:01.336170,7014,3190,4080
6193,2023-12-23 15:07:22.660860,2023-12-26 11:07:22.660860,6187,8777,6261
6194,2023-12-09 10:51:32.547739,2023-12-12 07:51:32.547739,3146,1436,1461
6195,2023-06-14 04:59:02.710793,2023-06-14 15:59:02.710793,6610,2815,6674
6196,2023-09-25 02:37:17.490330,2023-09-26 21:37:17.490330,1369,3039,8755
6197,2023-10-06 19:12:42.454877,2023-10-08 04:12:42.454877,2642,7851,5416
6198,2024-03-10 08:04:31.488530,2024-03-11 10:04:31.488530,7935,5530,4887
6199,2024-03-25 01:46:50.631153,2024-03-26 03:46:50.631153,7649,5970,6198
6200,2023-07-29 11:15:49.291197,2023-07-31 08:15:49.291197,826,9917,3737
6201,2023-08-26 01:25:57.623991,2023-08-26 12:25:57.623991,8347,3881,8684
6202,2023-09-12 19:25:29.385483,2023-09-13 20:25:29.385483,6147,4841,631
6203,2023-12-07 08:12:37.142416,2023-12-07 23:12:37.142416,9177,5148,713
6204,2023-07-12 02:36:48.029169,2023-07-14 17:36:48.029169,3703,7788,8457
6205,2023-09-20 11:35:47.880549,2023-09-20 14:35:47.880549,6240,2552,2888
6206,2024-05-02 04:29:43.635415,2024-05-02 06:29:43.635415,8609,4409,8118
6207,2023-10-12 05:33:04.737097,2023-10-13 15:33:04.737097,9132,5906,5216
6208,2023-12-02 18:03:25.858567,2023-12-04 08:03:25.858567,8285,9163,1540
6209,2023-06-27 10:50:20.514229,2023-06-29 13:50:20.514229,4100,9976,2189
6210,2024-05-15 23:10:14.884998,2024-05-16 12:10:14.884998,4347,4484,6971
6211,2024-03-10 20:27:27.365166,2024-03-12 13:27:27.365166,4640,1177,5360
6212,2023-07-19 18:45:18.357340,2023-07-22 04:45:18.357340,5642,2437,3779
6213,2023-10-01 05:07:45.863137,2023-10-04 01:07:45.863137,8486,8801,8834
6214,2024-03-07 19:07:07.544773,2024-03-10 04:07:07.544773,7239,5445,7854
6215,2023-08-08 00:52:27.330343,2023-08-10 09:52:27.330343,8817,8573,5221
6216,2023-11-20 09:16:59.486574,2023-11-22 01:16:59.486574,5299,2428,5489
6217,2024-01-21 07:00:07.899099,2024-01-23 19:00:07.899099,1460,8383,1752
